[[1, 0], [0, 1], [-10115, -288]]
[[1, 0], [0, 1], [-112, -5]]
[[1, 0], [0, 1], [-11520, -287]]
[[1, 0], [0, 1], [-1155, -32]]
[[1, 0], [0, 1], [-16016, -285]]
[[1, 0], [0, 1], [-1685, -336]]
[[1, 0], [0, 1], [-2247, -320]]
[[1, 0], [0, 1], [-2528, -315]]
[[1, 0], [0, 1], [-288, -35]]
[[1, 0], [0, 1], [-320, -7]]
[[1, 0], [0, 1], [-336, -5]]
[[1, 0], [0, 1], [-3395, -96]]
[[1, 0], [0, 1], [-35, -32]]
[[1, 0], [0, 1], [-5376, -95]]
[[1, 0], [0, 1], [-560, -17]]
[[1, 0], [0, 1], [-560, -1]]
[[1, 0], [0, 1], [-560, -33]]
[[1, 0], [0, 1], [-561, -560]]
[[1, 0], [0, 1], [-565, -112]]
[[1, 0], [0, 1], [-78960, -281]]
[[1, 0], [0, 1], [-80, -21]]
[[1, 0], [0, 1], [-848, -105]]
[[1, 0], [0, 1], [-896, -15]]
[[1, 0], [0, 1], [-96, -35]]
[[1, 0], [1, 100], [-29, -100]]
[[1, 0], [1, 100], [-3, -140]]
[[1, 0], [1, 100], [-59, -300]]
[[1, 0], [1, 105], [-17, -105]]
[[1, 0], [1, 10], [-113, -560]]
[[1, 0], [1, 10], [-179, -350]]
[[1, 0], [1, 10], [-263, -320]]
[[1, 0], [1, 10], [-57, -10]]
[[1, 0], [1, 10], [-869, -290]]
[[1, 0], [1, 112], [-11, -112]]
[[1, 0], [1, 112], [-11, -560]]
[[1, 0], [1, 112], [-23, -336]]
[[1, 0], [1, 11], [-131, -385]]
[[1, 0], [1, 120], [-11, -480]]
[[1, 0], [1, 120], [-17, -360]]
[[1, 0], [1, 128], [-3, -160]]
[[1, 0], [1, 12], [-107, -420]]
[[1, 0], [1, 12], [-131, -32]]
[[1, 0], [1, 12], [-139, -100]]
[[1, 0], [1, 12], [-173, -336]]
[[1, 0], [1, 12], [-323, -96]]
[[1, 0], [1, 12], [-37, -140]]
[[1, 0], [1, 12], [-389, -300]]
[[1, 0], [1, 12], [-61, -112]]
[[1, 0], [1, 12], [-899, -288]]
[[1, 0], [1, 140], [-11, -420]]
[[1, 0], [1, 140], [-9, -560]]
[[1, 0], [1, 144], [-107, -288]]
[[1, 0], [1, 14], [-107, -378]]
[[1, 0], [1, 14], [-129, -350]]
[[1, 0], [1, 14], [-149, -336]]
[[1, 0], [1, 14], [-167, -98]]
[[1, 0], [1, 14], [-183, -322]]
[[1, 0], [1, 14], [-461, -294]]
[[1, 0], [1, 14], [-53, -112]]
[[1, 0], [1, 14], [-81, -560]]
[[1, 0], [1, 14], [-83, -490]]
[[1, 0], [1, 14], [-87, -448]]
[[1, 0], [1, 152], [-37, -304]]
[[1, 0], [1, 15], [-113, -15]]
[[1, 0], [1, 15], [-1139, -285]]
[[1, 0], [1, 15], [-197, -315]]
[[1, 0], [1, 15], [-27, -160]]
[[1, 0], [1, 15], [-29, -35]]
[[1, 0], [1, 15], [-417, -95]]
[[1, 0], [1, 15], [-71, -105]]
[[1, 0], [1, 160], [-23, -320]]
[[1, 0], [1, 168], [-17, -336]]
[[1, 0], [1, 168], [-3, -224]]
[[1, 0], [1, 16], [-107, -32]]
[[1, 0], [1, 16], [-131, -336]]
[[1, 0], [1, 16], [-167, -320]]
[[1, 0], [1, 16], [-251, -96]]
[[1, 0], [1, 16], [-47, -112]]
[[1, 0], [1, 16], [-683, -288]]
[[1, 0], [1, 16], [-71, -560]]
[[1, 0], [1, 17], [-101, -357]]
[[1, 0], [1, 17], [-577, -289]]
[[1, 0], [1, 17], [-67, -544]]
[[1, 0], [1, 18], [-227, -96]]
[[1, 0], [1, 18], [-33, -34]]
[[1, 0], [1, 18], [-611, -288]]
[[1, 0], [1, 18], [-9, -50]]
[[1, 0], [1, 18], [-99, -32]]
[[1, 0], [1, 19], [-341, -95]]
[[1, 0], [1, 19], [-911, -285]]
[[1, 0], [1, 200], [-9, -400]]
[[1, 0], [1, 20], [-101, -340]]
[[1, 0], [1, 20], [-23, -140]]
[[1, 0], [1, 20], [-239, -300]]
[[1, 0], [1, 20], [-57, -560]]
[[1, 0], [1, 20], [-59, -480]]
[[1, 0], [1, 20], [-69, -400]]
[[1, 0], [1, 20], [-89, -100]]
[[1, 0], [1, 21], [-101, -336]]
[[1, 0], [1, 21], [-143, -315]]
[[1, 0], [1, 21], [-19, -175]]
[[1, 0], [1, 21], [-23, -35]]
[[1, 0], [1, 21], [-37, -112]]
[[1, 0], [1, 21], [-53, -105]]
[[1, 0], [1, 22], [-103, -26]]
[[1, 0], [1, 22], [-11, -32]]
[[1, 0], [1, 24], [-11, -40]]
[[1, 0], [1, 24], [-17, -168]]
[[1, 0], [1, 24], [-179, -96]]
[[1, 0], [1, 24], [-33, -112]]
[[1, 0], [1, 24], [-467, -288]]
[[1, 0], [1, 24], [-51, -104]]
[[1, 0], [1, 24], [-53, -432]]
[[1, 0], [1, 24], [-71, -360]]
[[1, 0], [1, 24], [-83, -32]]
[[1, 0], [1, 24], [-89, -336]]
[[1, 0], [1, 25], [-13, -80]]
[[1, 0], [1, 26], [-51, -416]]
[[1, 0], [1, 26], [-571, -286]]
[[1, 0], [1, 27], [-17, -144]]
[[1, 0], [1, 281], [-561, -281]]
[[1, 0], [1, 282], [-281, -282]]
[[1, 0], [1, 284], [-141, -284]]
[[1, 0], [1, 285], [-113, -285]]
[[1, 0], [1, 287], [-81, -287]]
[[1, 0], [1, 288], [-71, -288]]
[[1, 0], [1, 28], [-131, -308]]
[[1, 0], [1, 28], [-17, -140]]
[[1, 0], [1, 28], [-29, -112]]
[[1, 0], [1, 28], [-41, -560]]
[[1, 0], [1, 28], [-47, -420]]
[[1, 0], [1, 290], [-57, -290]]
[[1, 0], [1, 294], [-41, -294]]
[[1, 0], [1, 2], [-1013, -336]]
[[1, 0], [1, 2], [-1049, -98]]
[[1, 0], [1, 2], [-113, -16]]
[[1, 0], [1, 2], [-1241, -322]]
[[1, 0], [1, 2], [-1287, -320]]
[[1, 0], [1, 2], [-1611, -310]]
[[1, 0], [1, 2], [-173, -10]]
[[1, 0], [1, 2], [-1763, -96]]
[[1, 0], [1, 2], [-1937, -304]]
[[1, 0], [1, 2], [-197, -154]]
[[1, 0], [1, 2], [-20021, -282]]
[[1, 0], [1, 2], [-233, -130]]
[[1, 0], [1, 2], [-239, -128]]
[[1, 0], [1, 2], [-281, -2]]
[[1, 0], [1, 2], [-3107, -294]]
[[1, 0], [1, 2], [-341, -112]]
[[1, 0], [1, 2], [-4233, -290]]
[[1, 0], [1, 2], [-51, -32]]
[[1, 0], [1, 2], [-5219, -288]]
[[1, 0], [1, 2], [-561, -560]]
[[1, 0], [1, 2], [-563, -6]]
[[1, 0], [1, 2], [-571, -22]]
[[1, 0], [1, 2], [-573, -490]]
[[1, 0], [1, 2], [-599, -448]]
[[1, 0], [1, 2], [-61, -10]]
[[1, 0], [1, 2], [-611, -102]]
[[1, 0], [1, 2], [-611, -32]]
[[1, 0], [1, 2], [-669, -400]]
[[1, 0], [1, 2], [-6767, -94]]
[[1, 0], [1, 2], [-6863, -286]]
[[1, 0], [1, 2], [-747, -374]]
[[1, 0], [1, 2], [-879, -350]]
[[1, 0], [1, 300], [-29, -300]]
[[1, 0], [1, 315], [-17, -315]]
[[1, 0], [1, 32], [-143, -96]]
