[[1, 0], [0, 1], [-10674, -305]]
[[1, 0], [0, 1], [-10674, -35]]
[[1, 0], [0, 1], [-11267, -18]]
[[1, 0], [0, 1], [-11267, -626]]
[[1, 0], [0, 1], [-118007, -198]]
[[1, 0], [0, 1], [-118007, -596]]
[[1, 0], [0, 1], [-1186, -1]]
[[1, 0], [0, 1], [-1187, -1186]]
[[1, 0], [0, 1], [-13639, -22]]
[[1, 0], [0, 1], [-13639, -620]]
[[1, 0], [0, 1], [-16604, -27]]
[[1, 0], [0, 1], [-16604, -615]]
[[1, 0], [0, 1], [-176714, -297]]
[[1, 0], [0, 1], [-176714, -595]]
[[1, 0], [0, 1], [-1779, -20]]
[[1, 0], [0, 1], [-1779, -2]]
[[1, 0], [0, 1], [-1779, -356]]
[[1, 0], [0, 1], [-1779, -5]]
[[1, 0], [0, 1], [-1779, -890]]
[[1, 0], [0, 1], [-1779, -89]]
[[1, 0], [0, 1], [-20162, -33]]
[[1, 0], [0, 1], [-20162, -611]]
[[1, 0], [0, 1], [-2372, -339]]
[[1, 0], [0, 1], [-2372, -3]]
[[1, 0], [0, 1], [-2372, -791]]
[[1, 0], [0, 1], [-2372, -7]]
[[1, 0], [0, 1], [-25499, -300]]
[[1, 0], [0, 1], [-25499, -85]]
[[1, 0], [0, 1], [-29650, -149]]
[[1, 0], [0, 1], [-29650, -199]]
[[1, 0], [0, 1], [-32615, -54]]
[[1, 0], [0, 1], [-32615, -604]]
[[1, 0], [0, 1], [-352835, -594]]
[[1, 0], [0, 1], [-35580, -119]]
[[1, 0], [0, 1], [-35580, -299]]
[[1, 0], [0, 1], [-39731, -602]]
[[1, 0], [0, 1], [-39731, -66]]
[[1, 0], [0, 1], [-4151, -692]]
[[1, 0], [0, 1], [-4151, -6]]
[[1, 0], [0, 1], [-5337, -17]]
[[1, 0], [0, 1], [-5337, -314]]
[[1, 0], [0, 1], [-593, -11]]
[[1, 0], [0, 1], [-593, -18]]
[[1, 0], [0, 1], [-593, -198]]
[[1, 0], [0, 1], [-593, -1]]
[[1, 0], [0, 1], [-593, -22]]
[[1, 0], [0, 1], [-593, -27]]
[[1, 0], [0, 1], [-593, -297]]
[[1, 0], [0, 1], [-593, -2]]
[[1, 0], [0, 1], [-593, -33]]
[[1, 0], [0, 1], [-593, -3]]
[[1, 0], [0, 1], [-593, -54]]
[[1, 0], [0, 1], [-593, -66]]
[[1, 0], [0, 1], [-593, -6]]
[[1, 0], [0, 1], [-593, -99]]
[[1, 0], [0, 1], [-593, -9]]
[[1, 0], [0, 1], [-5930, -659]]
[[1, 0], [0, 1], [-5930, -9]]
[[1, 0], [0, 1], [-59300, -599]]
[[1, 0], [0, 1], [-59300, -99]]
[[1, 0], [0, 1], [-594, -593]]
[[1, 0], [0, 1], [-7116, -11]]
[[1, 0], [0, 1], [-7116, -647]]
[[1, 0], [1, 100], [-599, -600]]
[[1, 0], [1, 10], [-1799, -200]]
[[1, 0], [1, 10], [-299, -25]]
[[1, 0], [1, 10], [-599, -60]]
[[1, 0], [1, 10], [-659, -660]]
[[1, 0], [1, 10], [-66, -67]]
[[1, 0], [1, 1186], [-3, -1186]]
[[1, 0], [1, 119], [-1784, -595]]
[[1, 0], [1, 119], [-594, -119]]
[[1, 0], [1, 11], [-11285, -198]]
[[1, 0], [1, 11], [-113, -57]]
[[1, 0], [1, 11], [-1187, -11]]
[[1, 0], [1, 11], [-1565, -18]]
[[1, 0], [1, 11], [-16631, -297]]
[[1, 0], [1, 11], [-1781, -22]]
[[1, 0], [1, 11], [-2051, -27]]
[[1, 0], [1, 11], [-2375, -33]]
[[1, 0], [1, 11], [-32669, -594]]
[[1, 0], [1, 11], [-3509, -54]]
[[1, 0], [1, 11], [-4157, -66]]
[[1, 0], [1, 11], [-5939, -99]]
[[1, 0], [1, 11], [-604, -121]]
[[1, 0], [1, 120], [-299, -300]]
[[1, 0], [1, 12], [-299, -30]]
[[1, 0], [1, 12], [-305, -102]]
[[1, 0], [1, 12], [-54, -55]]
[[1, 0], [1, 12], [-647, -648]]
[[1, 0], [1, 12], [-799, -100]]
[[1, 0], [1, 149], [-595, -298]]
[[1, 0], [1, 14], [-1504, -301]]
[[1, 0], [1, 14], [-615, -308]]
[[1, 0], [1, 150], [-199, -200]]
[[1, 0], [1, 15], [-1799, -300]]
[[1, 0], [1, 15], [-199, -20]]
[[1, 0], [1, 15], [-409, -205]]
[[1, 0], [1, 1779], [-2, -1779]]
[[1, 0], [1, 17], [-10709, -595]]
[[1, 0], [1, 17], [-1784, -85]]
[[1, 0], [1, 17], [-2379, -119]]
[[1, 0], [1, 17], [-594, -17]]
[[1, 0], [1, 17], [-611, -306]]
[[1, 0], [1, 17], [-909, -35]]
[[1, 0], [1, 18], [-10394, -297]]
[[1, 0], [1, 18], [-1187, -18]]
[[1, 0], [1, 18], [-1319, -22]]
[[1, 0], [1, 18], [-1484, -27]]
[[1, 0], [1, 18], [-1682, -33]]
[[1, 0], [1, 18], [-20195, -594]]
[[1, 0], [1, 18], [-2375, -54]]
[[1, 0], [1, 18], [-2771, -66]]
[[1, 0], [1, 18], [-305, -153]]
[[1, 0], [1, 18], [-314, -315]]
[[1, 0], [1, 18], [-3860, -99]]
[[1, 0], [1, 18], [-7127, -198]]
[[1, 0], [1, 198], [-1187, -198]]
[[1, 0], [1, 198], [-1484, -297]]
[[1, 0], [1, 198], [-2375, -594]]
[[1, 0], [1, 199], [-596, -597]]
[[1, 0], [1, 19], [-33, -34]]
[[1, 0], [1, 19], [-626, -627]]
[[1, 0], [1, 20], [-299, -50]]
[[1, 0], [1, 20], [-599, -120]]
[[1, 0], [1, 21], [-405, -203]]
[[1, 0], [1, 21], [-89, -90]]
[[1, 0], [1, 22], [-1187, -22]]
[[1, 0], [1, 22], [-1322, -27]]
[[1, 0], [1, 22], [-1484, -33]]
[[1, 0], [1, 22], [-16631, -594]]
[[1, 0], [1, 22], [-2051, -54]]
[[1, 0], [1, 22], [-2375, -66]]
[[1, 0], [1, 22], [-3266, -99]]
[[1, 0], [1, 22], [-5939, -198]]
[[1, 0], [1, 22], [-8612, -297]]
[[1, 0], [1, 23], [-27, -28]]
[[1, 0], [1, 23], [-620, -621]]
[[1, 0], [1, 24], [-174, -25]]
[[1, 0], [1, 24], [-299, -60]]
[[1, 0], [1, 24], [-799, -200]]
[[1, 0], [1, 25], [-599, -150]]
[[1, 0], [1, 26], [-1494, -299]]
[[1, 0], [1, 27], [-1187, -27]]
[[1, 0], [1, 27], [-1319, -33]]
[[1, 0], [1, 27], [-13661, -594]]
[[1, 0], [1, 27], [-1781, -54]]
[[1, 0], [1, 27], [-2045, -66]]
[[1, 0], [1, 27], [-2771, -99]]
[[1, 0], [1, 27], [-4949, -198]]
[[1, 0], [1, 27], [-7127, -297]]
[[1, 0], [1, 28], [-615, -616]]
[[1, 0], [1, 297], [-1187, -297]]
[[1, 0], [1, 297], [-1781, -594]]
[[1, 0], [1, 298], [-595, -596]]
[[1, 0], [1, 2], [-10394, -33]]
[[1, 0], [1, 2], [-10979, -610]]
[[1, 0], [1, 2], [-1187, -1186]]
[[1, 0], [1, 2], [-1187, -2]]
[[1, 0], [1, 2], [-1484, -3]]
[[1, 0], [1, 2], [-1494, -23]]
[[1, 0], [1, 2], [-1504, -43]]
[[1, 0], [1, 2], [-16631, -54]]
[[1, 0], [1, 2], [-177011, -594]]
[[1, 0], [1, 2], [-1799, -40]]
[[1, 0], [1, 2], [-20195, -66]]
[[1, 0], [1, 2], [-2135, -712]]
[[1, 0], [1, 2], [-2375, -6]]
[[1, 0], [1, 2], [-25799, -600]]
[[1, 0], [1, 2], [-2711, -678]]
[[1, 0], [1, 2], [-29799, -298]]
[[1, 0], [1, 2], [-299, -5]]
[[1, 0], [1, 2], [-29996, -99]]
[[1, 0], [1, 2], [-300, -7]]
[[1, 0], [1, 2], [-305, -17]]
[[1, 0], [1, 2], [-314, -35]]
[[1, 0], [1, 2], [-3266, -9]]
[[1, 0], [1, 2], [-3299, -75]]
[[1, 0], [1, 2], [-339, -85]]
[[1, 0], [1, 2], [-356, -119]]
[[1, 0], [1, 2], [-35879, -598]]
[[1, 0], [1, 2], [-3860, -11]]
[[1, 0], [1, 2], [-5651, -628]]
[[1, 0], [1, 2], [-5939, -18]]
[[1, 0], [1, 2], [-59399, -198]]
[[1, 0], [1, 2], [-594, -593]]
[[1, 0], [1, 2], [-595, -4]]
[[1, 0], [1, 2], [-599, -12]]
[[1, 0], [1, 2], [-611, -36]]
[[1, 0], [1, 2], [-615, -44]]
[[1, 0], [1, 2], [-647, -108]]
[[1, 0], [1, 2], [-659, -132]]
[[1, 0], [1, 2], [-7127, -22]]
