[[1, 0], [0, 1], [-1234, -13]]
[[1, 0], [0, 1], [-1234, -19]]
[[1, 0], [0, 1], [-1234, -1]]
[[1, 0], [0, 1], [-1234, -247]]
[[1, 0], [0, 1], [-1234, -5]]
[[1, 0], [0, 1], [-1234, -65]]
[[1, 0], [0, 1], [-1234, -95]]
[[1, 0], [0, 1], [-1235, -1234]]
[[1, 0], [0, 1], [-127719, -206]]
[[1, 0], [0, 1], [-127719, -620]]
[[1, 0], [0, 1], [-12957, -209]]
[[1, 0], [0, 1], [-12957, -62]]
[[1, 0], [0, 1], [-1851, -2]]
[[1, 0], [0, 1], [-1851, -926]]
[[1, 0], [0, 1], [-191270, -309]]
[[1, 0], [0, 1], [-191270, -619]]
[[1, 0], [0, 1], [-2468, -3]]
[[1, 0], [0, 1], [-2468, -823]]
[[1, 0], [0, 1], [-32084, -155]]
[[1, 0], [0, 1], [-32084, -207]]
[[1, 0], [0, 1], [-3702, -161]]
[[1, 0], [0, 1], [-3702, -23]]
[[1, 0], [0, 1], [-381923, -618]]
[[1, 0], [0, 1], [-4319, -160]]
[[1, 0], [0, 1], [-4319, -20]]
[[1, 0], [0, 1], [-4319, -216]]
[[1, 0], [0, 1], [-4319, -27]]
[[1, 0], [0, 1], [-4319, -48]]
[[1, 0], [0, 1], [-4319, -6]]
[[1, 0], [0, 1], [-4319, -720]]
[[1, 0], [0, 1], [-4319, -90]]
[[1, 0], [0, 1], [-617, -103]]
[[1, 0], [0, 1], [-617, -1]]
[[1, 0], [0, 1], [-617, -206]]
[[1, 0], [0, 1], [-617, -2]]
[[1, 0], [0, 1], [-617, -309]]
[[1, 0], [0, 1], [-617, -3]]
[[1, 0], [0, 1], [-617, -6]]
[[1, 0], [0, 1], [-618, -617]]
[[1, 0], [0, 1], [-64168, -103]]
[[1, 0], [0, 1], [-64168, -623]]
[[1, 0], [0, 1], [-9255, -104]]
[[1, 0], [0, 1], [-9255, -89]]
[[1, 0], [1, 103], [-1235, -103]]
[[1, 0], [1, 103], [-1853, -206]]
[[1, 0], [1, 103], [-2471, -309]]
[[1, 0], [1, 103], [-4325, -618]]
[[1, 0], [1, 104], [-623, -624]]
[[1, 0], [1, 10], [-1299, -650]]
[[1, 0], [1, 10], [-13019, -620]]
[[1, 0], [1, 10], [-1487, -62]]
[[1, 0], [1, 10], [-1574, -315]]
