[[1, 0], [0, 1], [-1024, -255]]
[[1, 0], [0, 1], [-10659, -208]]
[[1, 0], [0, 1], [-1224, -245]]
[[1, 0], [0, 1], [-1224, -5]]
[[1, 0], [0, 1], [-14144, -207]]
[[1, 0], [0, 1], [-153, -56]]
[[1, 0], [0, 1], [-208, -51]]
[[1, 0], [0, 1], [-216, -17]]
[[1, 0], [0, 1], [-2295, -224]]
[[1, 0], [0, 1], [-2664, -221]]
[[1, 0], [0, 1], [-2992, -219]]
[[1, 0], [0, 1], [-3689, -216]]
[[1, 0], [0, 1], [-408, -1]]
[[1, 0], [0, 1], [-409, -408]]
[[1, 0], [0, 1], [-42024, -205]]
[[1, 0], [0, 1], [-459, -368]]
[[1, 0], [0, 1], [-544, -327]]
[[1, 0], [0, 1], [-680, -9]]
[[1, 0], [0, 1], [-696, -289]]
[[1, 0], [0, 1], [-816, -19]]
[[1, 0], [0, 1], [-816, -43]]
[[1, 0], [0, 1], [-819, -272]]
[[1, 0], [0, 1], [-85, -24]]
[[1, 0], [0, 1], [-8568, -209]]
[[1, 0], [0, 1], [-8568, -41]]
[[1, 0], [0, 1], [-867, -16]]
[[1, 0], [0, 1], [-901, -264]]
[[1, 0], [1, 102], [-11, -306]]
[[1, 0], [1, 104], [-155, -208]]
[[1, 0], [1, 108], [-53, -216]]
[[1, 0], [1, 10], [-139, -30]]
[[1, 0], [1, 10], [-181, -42]]
[[1, 0], [1, 10], [-769, -210]]
[[1, 0], [1, 11], [-109, -264]]
[[1, 0], [1, 11], [-113, -19]]
[[1, 0], [1, 11], [-13, -24]]
[[1, 0], [1, 11], [-835, -209]]
[[1, 0], [1, 120], [-19, -240]]
[[1, 0], [1, 12], [-139, -240]]
[[1, 0], [1, 12], [-341, -216]]
[[1, 0], [1, 12], [-77, -312]]
[[1, 0], [1, 12], [-91, -276]]
[[1, 0], [1, 136], [-11, -272]]
[[1, 0], [1, 136], [-7, -408]]
[[1, 0], [1, 13], [-115, -16]]
[[1, 0], [1, 13], [-233, -221]]
[[1, 0], [1, 13], [-29, -17]]
[[1, 0], [1, 13], [-883, -208]]
[[1, 0], [1, 14], [-109, -30]]
[[1, 0], [1, 14], [-125, -238]]
[[1, 0], [1, 14], [-139, -42]]
[[1, 0], [1, 14], [-23, -34]]
[[1, 0], [1, 14], [-559, -210]]
[[1, 0], [1, 15], [-89, -255]]
[[1, 0], [1, 16], [-103, -16]]
[[1, 0], [1, 16], [-167, -224]]
[[1, 0], [1, 16], [-37, -136]]
[[1, 0], [1, 16], [-389, -104]]
[[1, 0], [1, 16], [-55, -336]]
[[1, 0], [1, 16], [-71, -272]]
[[1, 0], [1, 16], [-727, -208]]
[[1, 0], [1, 17], [-181, -221]]
[[1, 0], [1, 17], [-19, -51]]
[[1, 0], [1, 17], [-25, -17]]
[[1, 0], [1, 17], [-49, -408]]
[[1, 0], [1, 17], [-67, -272]]
[[1, 0], [1, 17], [-79, -255]]
[[1, 0], [1, 18], [-19, -102]]
[[1, 0], [1, 18], [-233, -216]]
[[1, 0], [1, 18], [-53, -306]]
[[1, 0], [1, 204], [-5, -408]]
[[1, 0], [1, 205], [-409, -205]]
[[1, 0], [1, 206], [-205, -206]]
[[1, 0], [1, 207], [-137, -207]]
[[1, 0], [1, 208], [-103, -208]]
[[1, 0], [1, 20], [-13, -56]]
[[1, 0], [1, 20], [-43, -44]]
[[1, 0], [1, 20], [-49, -300]]
[[1, 0], [1, 216], [-35, -216]]
[[1, 0], [1, 21], [-41, -357]]
[[1, 0], [1, 21], [-7, -51]]
[[1, 0], [1, 221], [-25, -221]]
[[1, 0], [1, 238], [-13, -238]]
[[1, 0], [1, 23], [-689, -207]]
[[1, 0], [1, 24], [-179, -216]]
[[1, 0], [1, 24], [-19, -48]]
[[1, 0], [1, 24], [-35, -408]]
[[1, 0], [1, 25], [-29, -45]]
[[1, 0], [1, 26], [-467, -208]]
[[1, 0], [1, 26], [-77, -234]]
[[1, 0], [1, 272], [-7, -272]]
[[1, 0], [1, 27], [-11, -144]]
[[1, 0], [1, 27], [-161, -216]]
[[1, 0], [1, 27], [-65, -72]]
[[1, 0], [1, 28], [-11, -36]]
[[1, 0], [1, 28], [-23, -32]]
[[1, 0], [1, 28], [-5, -68]]
[[1, 0], [1, 2], [-10711, -206]]
[[1, 0], [1, 2], [-125, -34]]
[[1, 0], [1, 2], [-139, -6]]
[[1, 0], [1, 2], [-1961, -216]]
[[1, 0], [1, 2], [-205, -2]]
[[1, 0], [1, 2], [-3709, -210]]
[[1, 0], [1, 2], [-409, -408]]
[[1, 0], [1, 2], [-461, -306]]
[[1, 0], [1, 2], [-467, -16]]
[[1, 0], [1, 2], [-5459, -208]]
[[1, 0], [1, 2], [-547, -272]]
[[1, 0], [1, 2], [-559, -30]]
[[1, 0], [1, 2], [-769, -42]]
[[1, 0], [1, 2], [-77, -18]]
[[1, 0], [1, 2], [-839, -238]]
[[1, 0], [1, 306], [-5, -306]]
[[1, 0], [1, 30], [-29, -360]]
[[1, 0], [1, 30], [-59, -240]]
[[1, 0], [1, 30], [-83, -42]]
[[1, 0], [1, 34], [-13, -34]]
[[1, 0], [1, 34], [-25, -408]]
[[1, 0], [1, 34], [-29, -306]]
[[1, 0], [1, 34], [-35, -272]]
[[1, 0], [1, 34], [-55, -238]]
[[1, 0], [1, 36], [-125, -216]]
[[1, 0], [1, 36], [-41, -252]]
[[1, 0], [1, 39], [-25, -312]]
[[1, 0], [1, 3], [-1313, -216]]
[[1, 0], [1, 3], [-1703, -213]]
[[1, 0], [1, 3], [-25, -24]]
[[1, 0], [1, 3], [-275, -9]]
[[1, 0], [1, 3], [-41, -51]]
[[1, 0], [1, 3], [-4829, -207]]
[[1, 0], [1, 3], [-539, -240]]
[[1, 0], [1, 3], [-89, -51]]
[[1, 0], [1, 41], [-1229, -205]]
[[1, 0], [1, 41], [-409, -41]]
[[1, 0], [1, 42], [-209, -210]]
[[1, 0], [1, 45], [-5, -72]]
[[1, 0], [1, 48], [-23, -288]]
[[1, 0], [1, 4], [-205, -408]]
[[1, 0], [1, 4], [-209, -360]]
[[1, 0], [1, 4], [-259, -16]]
[[1, 0], [1, 4], [-275, -272]]
[[1, 0], [1, 4], [-2755, -208]]
[[1, 0], [1, 4], [-319, -256]]
[[1, 0], [1, 4], [-335, -252]]
[[1, 0], [1, 4], [-37, -12]]
[[1, 0], [1, 4], [-49, -60]]
[[1, 0], [1, 4], [-769, -220]]
[[1, 0], [1, 4], [-989, -216]]
[[1, 0], [1, 51], [-29, -255]]
[[1, 0], [1, 52], [-259, -208]]
[[1, 0], [1, 54], [-41, -72]]
[[1, 0], [1, 54], [-89, -216]]
[[1, 0], [1, 56], [-55, -224]]
[[1, 0], [1, 5], [-1885, -41]]
[[1, 0], [1, 5], [-209, -280]]
[[1, 0], [1, 5], [-259, -255]]
[[1, 0], [1, 5], [-29, -9]]
[[1, 0], [1, 5], [-409, -5]]
[[1, 0], [1, 5], [-55, -51]]
[[1, 0], [1, 5], [-859, -215]]
[[1, 0], [1, 5], [-8609, -205]]
[[1, 0], [1, 68], [-13, -408]]
[[1, 0], [1, 68], [-19, -272]]
[[1, 0], [1, 69], [-275, -207]]
[[1, 0], [1, 6], [-1259, -210]]
[[1, 0], [1, 6], [-137, -408]]
[[1, 0], [1, 6], [-155, -306]]
[[1, 0], [1, 6], [-167, -288]]
[[1, 0], [1, 6], [-197, -264]]
[[1, 0], [1, 6], [-209, -30]]
[[1, 0], [1, 6], [-245, -246]]
[[1, 0], [1, 6], [-29, -72]]
[[1, 0], [1, 6], [-311, -234]]
[[1, 0], [1, 6], [-59, -48]]
[[1, 0], [1, 6], [-665, -216]]
[[1, 0], [1, 70], [-139, -210]]
[[1, 0], [1, 72], [-7, -96]]
[[1, 0], [1, 72], [-71, -216]]
[[1, 0], [1, 76], [-37, -228]]
[[1, 0], [1, 7], [-19, -48]]
[[1, 0], [1, 7], [-25, -39]]
[[1, 0], [1, 85], [-19, -255]]
[[1, 0], [1, 8], [-103, -408]]
[[1, 0], [1, 8], [-139, -272]]
[[1, 0], [1, 8], [-1403, -208]]
[[1, 0], [1, 8], [-155, -16]]
[[1, 0], [1, 8], [-503, -216]]
[[1, 0], [1, 8], [-55, -32]]
[[1, 0], [1, 9], [-137, -9]]
[[1, 0], [1, 9], [-1655, -207]]
[[1, 0], [1, 9], [-449, -216]]
[[1, 0], [10, 17], [-211, -272]]
[[1, 0], [10, 17], [-214, -255]]
[[1, 0], [10, 17], [-265, -408]]
[[1, 0], [10, 17], [-298, -221]]
[[1, 0], [10, 17], [-46, -51]]
[[1, 0], [10, 27], [-233, -216]]
[[1, 0], [10, 27], [-59, -144]]
[[1, 0], [10, 27], [-89, -72]]
[[1, 0], [10, 51], [-74, -255]]
[[1, 0], [10, 51], [-89, -408]]
[[1, 0], [101, 102], [-137, -136]]
[[1, 0], [101, 102], [-311, -306]]
[[1, 0], [101, 102], [-409, -408]]
[[1, 0], [101, 136], [-211, -272]]
[[1, 0], [101, 136], [-307, -408]]
[[1, 0], [101, 204], [-205, -408]]
[[1, 0], [101, 272], [-107, -272]]
[[1, 0], [103, 136], [-157, -204]]
[[1, 0], [103, 136], [-215, -272]]
[[1, 0], [103, 136], [-313, -408]]
[[1, 0], [103, 204], [-209, -408]]
[[1, 0], [105, 136], [-219, -272]]
[[1, 0], [105, 136], [-319, -408]]
[[1, 0], [107, 136], [-163, -204]]
[[1, 0], [107, 136], [-223, -272]]
[[1, 0], [107, 136], [-325, -408]]
[[1, 0], [107, 204], [-217, -408]]
[[1, 0], [109, 136], [-227, -272]]
[[1, 0], [109, 136], [-331, -408]]
[[1, 0], [109, 272], [-115, -272]]
[[1, 0], [109, 306], [-113, -306]]
[[1, 0], [11, 102], [-41, -306]]
[[1, 0], [11, 102], [-49, -408]]
[[1, 0], [11, 12], [-109, -88]]
[[1, 0], [11, 12], [-137, -136]]
[[1, 0], [11, 12], [-185, -72]]
[[1, 0], [11, 12], [-337, -312]]
[[1, 0], [11, 12], [-379, -228]]
[[1, 0], [11, 12], [-409, -408]]
[[1, 0], [11, 12], [-521, -216]]
[[1, 0], [11, 12], [-73, -24]]
[[1, 0], [11, 136], [-19, -204]]
[[1, 0], [11, 136], [-31, -272]]
[[1, 0], [11, 136], [-37, -408]]
[[1, 0], [11, 15], [-21, -17]]
[[1, 0], [11, 15], [-259, -255]]
[[1, 0], [11, 15], [-55, -51]]
[[1, 0], [11, 15], [-59, -48]]
[[1, 0], [11, 15], [-89, -85]]
[[1, 0], [11, 17], [-227, -272]]
[[1, 0], [11, 17], [-229, -255]]
[[1, 0], [11, 17], [-311, -221]]
[[1, 0], [11, 17], [-35, -17]]
[[1, 0], [11, 17], [-49, -51]]
[[1, 0], [11, 204], [-25, -408]]
[[1, 0], [11, 20], [-199, -300]]
[[1, 0], [11, 20], [-41, -56]]
[[1, 0], [11, 20], [-65, -44]]
[[1, 0], [11, 24], [-101, -72]]
[[1, 0], [11, 24], [-103, -204]]
[[1, 0], [11, 24], [-143, -108]]
[[1, 0], [11, 24], [-205, -408]]
[[1, 0], [11, 24], [-269, -216]]
[[1, 0], [11, 24], [-35, -68]]
[[1, 0], [11, 24], [-43, -66]]
[[1, 0], [11, 24], [-59, -36]]
[[1, 0], [11, 24], [-69, -136]]
[[1, 0], [11, 24], [-83, -144]]
[[1, 0], [11, 24], [-89, -120]]
[[1, 0], [11, 30], [-139, -240]]
[[1, 0], [11, 30], [-139, -70]]
[[1, 0], [11, 30], [-149, -360]]
[[1, 0], [11, 30], [-349, -210]]
[[1, 0], [11, 30], [-79, -30]]
[[1, 0], [11, 30], [-97, -42]]
[[1, 0], [11, 34], [-115, -272]]
[[1, 0], [11, 34], [-125, -238]]
[[1, 0], [11, 34], [-145, -408]]
[[1, 0], [11, 34], [-23, -34]]
[[1, 0], [11, 40], [-29, -90]]
[[1, 0], [11, 51], [-29, -85]]
[[1, 0], [11, 51], [-33, -136]]
[[1, 0], [11, 51], [-79, -255]]
[[1, 0], [11, 51], [-97, -408]]
[[1, 0], [11, 68], [-59, -272]]
[[1, 0], [11, 68], [-73, -408]]
[[1, 0], [11, 85], [-49, -255]]
[[1, 0], [111, 136], [-169, -204]]
[[1, 0], [111, 136], [-231, -272]]
[[1, 0], [111, 136], [-337, -408]]
[[1, 0], [113, 136], [-235, -272]]
[[1, 0], [113, 136], [-343, -408]]
[[1, 0], [113, 204], [-229, -408]]
[[1, 0], [113, 238], [-125, -238]]
[[1, 0], [113, 408], [-115, -408]]
[[1, 0], [115, 136], [-175, -204]]
[[1, 0], [115, 136], [-239, -272]]
[[1, 0], [115, 136], [-349, -408]]
[[1, 0], [115, 204], [-233, -408]]
[[1, 0], [117, 136], [-243, -272]]
[[1, 0], [117, 136], [-355, -408]]
[[1, 0], [117, 272], [-123, -272]]
[[1, 0], [12, 17], [-243, -272]]
[[1, 0], [12, 17], [-244, -255]]
[[1, 0], [12, 17], [-313, -408]]
[[1, 0], [12, 17], [-324, -221]]
[[1, 0], [12, 17], [-36, -17]]
[[1, 0], [12, 17], [-52, -51]]
[[1, 0], [121, 136], [-251, -272]]
[[1, 0], [121, 136], [-367, -408]]
[[1, 0], [121, 204], [-245, -408]]
[[1, 0], [121, 306], [-125, -306]]
[[1, 0], [123, 136], [-373, -408]]
[[1, 0], [125, 136], [-259, -272]]
[[1, 0], [125, 136], [-379, -408]]
[[1, 0], [125, 204], [-253, -408]]
[[1, 0], [125, 272], [-131, -272]]
[[1, 0], [127, 136], [-193, -204]]
[[1, 0], [127, 136], [-263, -272]]
[[1, 0], [127, 136], [-385, -408]]
[[1, 0], [127, 204], [-257, -408]]
[[1, 0], [127, 306], [-131, -306]]
[[1, 0], [129, 136], [-267, -272]]
[[1, 0], [129, 272], [-135, -272]]
[[1, 0], [13, 102], [-47, -306]]
[[1, 0], [13, 136], [-35, -272]]
[[1, 0], [13, 136], [-43, -408]]
[[1, 0], [13, 16], [-115, -16]]
[[1, 0], [13, 16], [-139, -136]]
[[1, 0], [13, 16], [-155, -26]]
[[1, 0], [13, 16], [-20, -17]]
[[1, 0], [13, 16], [-259, -52]]
[[1, 0], [13, 16], [-275, -272]]
[[1, 0], [13, 16], [-307, -336]]
[[1, 0], [13, 16], [-335, -224]]
[[1, 0], [13, 16], [-37, -34]]
[[1, 0], [13, 16], [-467, -104]]
[[1, 0], [13, 16], [-71, -68]]
[[1, 0], [13, 16], [-883, -208]]
[[1, 0], [13, 17], [-259, -255]]
[[1, 0], [13, 17], [-259, -272]]
[[1, 0], [13, 17], [-337, -221]]
[[1, 0], [13, 17], [-337, -408]]
[[1, 0], [13, 17], [-37, -17]]
[[1, 0], [13, 17], [-55, -51]]
[[1, 0], [13, 18], [-137, -72]]
[[1, 0], [13, 18], [-257, -306]]
[[1, 0], [13, 18], [-377, -216]]
[[1, 0], [13, 204], [-29, -408]]
[[1, 0], [13, 24], [-239, -408]]
[[1, 0], [13, 24], [-287, -216]]
[[1, 0], [13, 24], [-43, -48]]
[[1, 0], [13, 272], [-19, -272]]
[[1, 0], [13, 34], [-131, -272]]
[[1, 0], [13, 34], [-137, -306]]
[[1, 0], [13, 34], [-139, -238]]
[[1, 0], [13, 34], [-169, -408]]
[[1, 0], [13, 36], [-125, -252]]
[[1, 0], [13, 36], [-197, -216]]
[[1, 0], [13, 36], [-49, -120]]
[[1, 0], [13, 36], [-77, -72]]
[[1, 0], [13, 48], [-29, -60]]
[[1, 0], [13, 48], [-95, -288]]
[[1, 0], [13, 51], [-113, -408]]
[[1, 0], [13, 51], [-89, -255]]
[[1, 0], [13, 68], [-67, -272]]
[[1, 0], [13, 72], [-107, -216]]
[[1, 0], [13, 72], [-23, -96]]
[[1, 0], [131, 136], [-137, -136]]
[[1, 0], [131, 136], [-199, -204]]
[[1, 0], [131, 136], [-271, -272]]
[[1, 0], [131, 136], [-397, -408]]
[[1, 0], [131, 204], [-265, -408]]
[[1, 0], [131, 255], [-139, -255]]
[[1, 0], [133, 136], [-275, -272]]
