[[1, 0], [0, 1], [-105, -83]]
[[1, 0], [0, 1], [-1079, -25]]
[[1, 0], [0, 1], [-1079, -675]]
[[1, 0], [0, 1], [-11205, -26]]
[[1, 0], [0, 1], [-11205, -431]]
[[1, 0], [0, 1], [-11703, -140]]
[[1, 0], [0, 1], [-1245, -2]]
[[1, 0], [0, 1], [-1245, -623]]
[[1, 0], [0, 1], [-1250, -249]]
[[1, 0], [0, 1], [-1328, -15]]
[[1, 0], [0, 1], [-13695, -32]]
[[1, 0], [0, 1], [-13695, -428]]
[[1, 0], [0, 1], [-140, -83]]
[[1, 0], [0, 1], [-1455, -581]]
[[1, 0], [0, 1], [-1494, -575]]
[[1, 0], [0, 1], [-166, -5]]
[[1, 0], [0, 1], [-1660, -11]]
[[1, 0], [0, 1], [-1660, -151]]
[[1, 0], [0, 1], [-173055, -416]]
[[1, 0], [0, 1], [-1743, -20]]
[[1, 0], [0, 1], [-1743, -545]]
[[1, 0], [0, 1], [-17513, -210]]
[[1, 0], [0, 1], [-17679, -425]]
[[1, 0], [0, 1], [-2075, -4]]
[[1, 0], [0, 1], [-2075, -519]]
[[1, 0], [0, 1], [-210, -83]]
[[1, 0], [0, 1], [-21995, -423]]
[[1, 0], [0, 1], [-21995, -52]]
[[1, 0], [0, 1], [-2490, -47]]
[[1, 0], [0, 1], [-2490, -53]]
[[1, 0], [0, 1], [-2495, -498]]
[[1, 0], [0, 1], [-2573, -30]]
[[1, 0], [0, 1], [-2573, -495]]
[[1, 0], [0, 1], [-29050, -139]]
[[1, 0], [0, 1], [-29050, -209]]
[[1, 0], [0, 1], [-2988, -35]]
[[1, 0], [0, 1], [-3071, -480]]
[[1, 0], [0, 1], [-332, -15]]
[[1, 0], [0, 1], [-34943, -420]]
[[1, 0], [0, 1], [-3735, -467]]
[[1, 0], [0, 1], [-3735, -8]]
[[1, 0], [0, 1], [-415, -13]]
[[1, 0], [0, 1], [-415, -16]]
[[1, 0], [0, 1], [-415, -1]]
[[1, 0], [0, 1], [-415, -208]]
[[1, 0], [0, 1], [-415, -26]]
[[1, 0], [0, 1], [-415, -2]]
[[1, 0], [0, 1], [-415, -32]]
[[1, 0], [0, 1], [-415, -52]]
[[1, 0], [0, 1], [-415, -8]]
[[1, 0], [0, 1], [-416, -415]]
[[1, 0], [0, 1], [-420, -83]]
[[1, 0], [0, 1], [-43575, -104]]
[[1, 0], [0, 1], [-43575, -419]]
[[1, 0], [0, 1], [-4731, -455]]
[[1, 0], [0, 1], [-498, -5]]
[[1, 0], [0, 1], [-5063, -60]]
[[1, 0], [0, 1], [-5395, -142]]
[[1, 0], [0, 1], [-5395, -38]]
[[1, 0], [0, 1], [-555, -332]]
[[1, 0], [0, 1], [-5810, -13]]
[[1, 0], [0, 1], [-5810, -447]]
[[1, 0], [0, 1], [-5893, -70]]
[[1, 0], [0, 1], [-5976, -215]]
[[1, 0], [0, 1], [-664, -175]]
[[1, 0], [0, 1], [-7055, -16]]
[[1, 0], [0, 1], [-7055, -441]]
[[1, 0], [0, 1], [-747, -170]]
[[1, 0], [0, 1], [-83, -10]]
[[1, 0], [0, 1], [-83, -15]]
[[1, 0], [0, 1], [-83, -20]]
[[1, 0], [0, 1], [-83, -30]]
[[1, 0], [0, 1], [-83, -35]]
[[1, 0], [0, 1], [-83, -5]]
[[1, 0], [0, 1], [-83, -60]]
[[1, 0], [0, 1], [-83, -70]]
[[1, 0], [0, 1], [-830, -1]]
[[1, 0], [0, 1], [-830, -277]]
[[1, 0], [0, 1], [-830, -3]]
[[1, 0], [0, 1], [-831, -830]]
[[1, 0], [0, 1], [-835, -166]]
[[1, 0], [0, 1], [-86735, -208]]
[[1, 0], [0, 1], [-86735, -417]]
[[1, 0], [0, 1], [-8798, -105]]
[[1, 0], [0, 1], [-9047, -435]]
[[1, 0], [0, 1], [-913, -10]]
[[1, 0], [0, 1], [-935, -747]]
[[1, 0], [1, 104], [-1247, -208]]
[[1, 0], [1, 104], [-2079, -416]]
[[1, 0], [1, 104], [-831, -104]]
[[1, 0], [1, 105], [-167, -105]]
[[1, 0], [1, 105], [-251, -210]]
[[1, 0], [1, 105], [-419, -420]]
[[1, 0], [1, 10], [-111, -280]]
[[1, 0], [1, 10], [-1259, -140]]
[[1, 0], [1, 10], [-167, -10]]
[[1, 0], [1, 10], [-167, -830]]
[[1, 0], [1, 10], [-1847, -210]]
[[1, 0], [1, 10], [-209, -15]]
[[1, 0], [1, 10], [-251, -20]]
[[1, 0], [1, 10], [-299, -500]]
[[1, 0], [1, 10], [-3611, -420]]
[[1, 0], [1, 10], [-377, -35]]
[[1, 0], [1, 10], [-44, -25]]
[[1, 0], [1, 10], [-587, -60]]
[[1, 0], [1, 10], [-644, -215]]
[[1, 0], [1, 10], [-671, -70]]
[[1, 0], [1, 10], [-791, -440]]
[[1, 0], [1, 10], [-84, -415]]
[[1, 0], [1, 10], [-87, -40]]
[[1, 0], [1, 110], [-87, -440]]
[[1, 0], [1, 11], [-153, -770]]
[[1, 0], [1, 11], [-379, -19]]
[[1, 0], [1, 11], [-417, -22]]
[[1, 0], [1, 11], [-428, -143]]
[[1, 0], [1, 11], [-5433, -418]]
[[1, 0], [1, 11], [-98, -165]]
[[1, 0], [1, 1245], [-2, -1245]]
[[1, 0], [1, 12], [-1063, -140]]
[[1, 0], [1, 12], [-143, -720]]
[[1, 0], [1, 12], [-151, -152]]
[[1, 0], [1, 12], [-1553, -210]]
[[1, 0], [1, 12], [-188, -15]]
[[1, 0], [1, 12], [-223, -20]]
[[1, 0], [1, 12], [-293, -30]]
[[1, 0], [1, 12], [-3023, -420]]
[[1, 0], [1, 12], [-31, -40]]
[[1, 0], [1, 12], [-328, -35]]
[[1, 0], [1, 12], [-503, -60]]
[[1, 0], [1, 12], [-573, -70]]
[[1, 0], [1, 12], [-818, -105]]
[[1, 0], [1, 12], [-9, -25]]
[[1, 0], [1, 139], [-416, -139]]
[[1, 0], [1, 139], [-833, -417]]
[[1, 0], [1, 13], [-103, -260]]
[[1, 0], [1, 13], [-11, -60]]
[[1, 0], [1, 13], [-1247, -26]]
[[1, 0], [1, 13], [-13727, -416]]
[[1, 0], [1, 13], [-1439, -32]]
[[1, 0], [1, 13], [-2079, -52]]
[[1, 0], [1, 13], [-3743, -104]]
[[1, 0], [1, 13], [-41, -35]]
[[1, 0], [1, 13], [-7071, -208]]
[[1, 0], [1, 13], [-831, -13]]
[[1, 0], [1, 13], [-927, -16]]
[[1, 0], [1, 140], [-167, -140]]
[[1, 0], [1, 140], [-209, -210]]
[[1, 0], [1, 145], [-86, -435]]
[[1, 0], [1, 14], [-123, -62]]
[[1, 0], [1, 14], [-1343, -210]]
[[1, 0], [1, 14], [-173, -15]]
[[1, 0], [1, 14], [-19, -100]]
[[1, 0], [1, 14], [-203, -20]]
[[1, 0], [1, 14], [-2603, -420]]
[[1, 0], [1, 14], [-263, -30]]
[[1, 0], [1, 14], [-293, -35]]
[[1, 0], [1, 14], [-32, -33]]
[[1, 0], [1, 14], [-443, -60]]
[[1, 0], [1, 14], [-447, -448]]
[[1, 0], [1, 14], [-503, -70]]
[[1, 0], [1, 14], [-713, -105]]
[[1, 0], [1, 14], [-923, -140]]
[[1, 0], [1, 15], [-1259, -210]]
[[1, 0], [1, 15], [-167, -15]]
[[1, 0], [1, 15], [-231, -145]]
[[1, 0], [1, 15], [-251, -30]]
[[1, 0], [1, 15], [-279, -35]]
[[1, 0], [1, 15], [-419, -60]]
[[1, 0], [1, 15], [-42, -215]]
[[1, 0], [1, 15], [-671, -105]]
[[1, 0], [1, 15], [-867, -140]]
[[1, 0], [1, 166], [-11, -166]]
[[1, 0], [1, 166], [-11, -830]]
[[1, 0], [1, 166], [-14, -249]]
[[1, 0], [1, 166], [-23, -498]]
[[1, 0], [1, 166], [-6, -415]]
[[1, 0], [1, 166], [-7, -332]]
[[1, 0], [1, 16], [-1091, -26]]
[[1, 0], [1, 16], [-11231, -416]]
[[1, 0], [1, 16], [-1247, -32]]
[[1, 0], [1, 16], [-1767, -52]]
[[1, 0], [1, 16], [-3119, -104]]
[[1, 0], [1, 16], [-53, -18]]
[[1, 0], [1, 16], [-5823, -208]]
[[1, 0], [1, 16], [-8, -45]]
[[1, 0], [1, 16], [-831, -16]]
[[1, 0], [1, 17], [-104, -25]]
[[1, 0], [1, 17], [-1104, -425]]
[[1, 0], [1, 17], [-118, -595]]
[[1, 0], [1, 17], [-26, -27]]
[[1, 0], [1, 17], [-441, -442]]
[[1, 0], [1, 18], [-119, -150]]
[[1, 0], [1, 19], [-113, -570]]
[[1, 0], [1, 19], [-1671, -209]]
[[1, 0], [1, 19], [-417, -38]]
[[1, 0], [1, 208], [-1247, -416]]
