[[1, 0], [0, 1], [-101, -10]]
[[1, 0], [0, 1], [-101, -15]]
[[1, 0], [0, 1], [-101, -30]]
[[1, 0], [0, 1], [-101, -5]]
[[1, 0], [0, 1], [-101, -85]]
[[1, 0], [0, 1], [-1010, -1]]
[[1, 0], [0, 1], [-1010, -337]]
[[1, 0], [0, 1], [-1010, -3]]
[[1, 0], [0, 1], [-10100, -259]]
[[1, 0], [0, 1], [-10100, -39]]
[[1, 0], [0, 1], [-1011, -1010]]
[[1, 0], [0, 1], [-1015, -202]]
[[1, 0], [0, 1], [-1111, -10]]
[[1, 0], [0, 1], [-11615, -22]]
[[1, 0], [0, 1], [-11615, -528]]
[[1, 0], [0, 1], [-12120, -23]]
[[1, 0], [0, 1], [-12120, -527]]
[[1, 0], [0, 1], [-128270, -253]]
[[1, 0], [0, 1], [-128270, -507]]
[[1, 0], [0, 1], [-1313, -90]]
[[1, 0], [0, 1], [-1515, -2]]
[[1, 0], [0, 1], [-1515, -758]]
[[1, 0], [0, 1], [-1520, -303]]
[[1, 0], [0, 1], [-1616, -15]]
[[1, 0], [0, 1], [-1616, -735]]
[[1, 0], [0, 1], [-170, -101]]
[[1, 0], [0, 1], [-17271, -170]]
[[1, 0], [0, 1], [-1770, -707]]
[[1, 0], [0, 1], [-1919, -75]]
[[1, 0], [0, 1], [-202, -145]]
[[1, 0], [0, 1], [-202, -35]]
[[1, 0], [0, 1], [-202, -5]]
[[1, 0], [0, 1], [-2020, -43]]
[[1, 0], [0, 1], [-2020, -47]]
[[1, 0], [0, 1], [-2222, -285]]
[[1, 0], [0, 1], [-2222, -65]]
[[1, 0], [0, 1], [-23735, -46]]
[[1, 0], [0, 1], [-23735, -516]]
[[1, 0], [0, 1], [-255, -101]]
[[1, 0], [0, 1], [-256035, -506]]
[[1, 0], [0, 1], [-25856, -255]]
[[1, 0], [0, 1], [-26058, -515]]
[[1, 0], [0, 1], [-2727, -620]]
[[1, 0], [0, 1], [-2828, -615]]
[[1, 0], [0, 1], [-303, -20]]
[[1, 0], [0, 1], [-303, -5]]
[[1, 0], [0, 1], [-303, -80]]
[[1, 0], [0, 1], [-303, -95]]
[[1, 0], [0, 1], [-3035, -606]]
[[1, 0], [0, 1], [-3131, -30]]
[[1, 0], [0, 1], [-3535, -13]]
[[1, 0], [0, 1], [-3535, -272]]
[[1, 0], [0, 1], [-380, -303]]
[[1, 0], [0, 1], [-404, -75]]
[[1, 0], [0, 1], [-42925, -169]]
