[[1, 0], [0, 1], [-1001, -90]]
[[1, 0], [0, 1], [-1078, -195]]
[[1, 0], [0, 1], [-1210, -21]]
[[1, 0], [0, 1], [-1335, -88]]
[[1, 0], [0, 1], [-1375, -24]]
[[1, 0], [0, 1], [-13860, -167]]
[[1, 0], [0, 1], [-13860, -83]]
[[1, 0], [0, 1], [-1410, -187]]
[[1, 0], [0, 1], [-165, -1]]
[[1, 0], [0, 1], [-166, -165]]
[[1, 0], [0, 1], [-168, -55]]
[[1, 0], [0, 1], [-180, -11]]
[[1, 0], [0, 1], [-198, -5]]
[[1, 0], [0, 1], [-1991, -180]]
[[1, 0], [0, 1], [-22, -15]]
[[1, 0], [0, 1], [-220, -3]]
[[1, 0], [0, 1], [-220, -51]]
[[1, 0], [0, 1], [-2365, -42]]
[[1, 0], [0, 1], [-2655, -176]]
[[1, 0], [0, 1], [-275, -9]]
[[1, 0], [0, 1], [-27555, -166]]
[[1, 0], [0, 1], [-2838, -85]]
[[1, 0], [0, 1], [-2904, -175]]
[[1, 0], [0, 1], [-330, -1]]
[[1, 0], [0, 1], [-331, -330]]
[[1, 0], [0, 1], [-333, -110]]
[[1, 0], [0, 1], [-345, -22]]
[[1, 0], [0, 1], [-363, -10]]
[[1, 0], [0, 1], [-385, -6]]
[[1, 0], [0, 1], [-414, -275]]
[[1, 0], [0, 1], [-429, -25]]
[[1, 0], [0, 1], [-45, -11]]
[[1, 0], [0, 1], [-4675, -84]]
[[1, 0], [0, 1], [-4730, -171]]
[[1, 0], [0, 1], [-495, -248]]
[[1, 0], [0, 1], [-495, -2]]
[[1, 0], [0, 1], [-500, -99]]
[[1, 0], [0, 1], [-506, -45]]
[[1, 0], [0, 1], [-55, -12]]
[[1, 0], [0, 1], [-55, -3]]
[[1, 0], [0, 1], [-55, -42]]
[[1, 0], [0, 1], [-55, -6]]
[[1, 0], [0, 1], [-5643, -170]]
[[1, 0], [0, 1], [-580, -231]]
[[1, 0], [0, 1], [-663, -220]]
[[1, 0], [0, 1], [-675, -44]]
[[1, 0], [0, 1], [-715, -12]]
[[1, 0], [0, 1], [-85, -33]]
[[1, 0], [0, 1], [-88, -15]]
[[1, 0], [0, 1], [-90, -11]]
[[1, 0], [0, 1], [-90, -77]]
[[1, 0], [0, 1], [-9295, -168]]
[[1, 0], [0, 1], [-995, -198]]
[[1, 0], [1, 105], [-13, -210]]
[[1, 0], [1, 10], [-119, -200]]
[[1, 0], [1, 10], [-119, -90]]
[[1, 0], [1, 10], [-151, -190]]
[[1, 0], [1, 10], [-19, -25]]
[[1, 0], [1, 10], [-227, -180]]
[[1, 0], [1, 10], [-322, -85]]
[[1, 0], [1, 10], [-34, -165]]
[[1, 0], [1, 10], [-47, -110]]
