[[1, 0], [0, 1], [-1053, -620]]
[[1, 0], [0, 1], [-10556, -405]]
[[1, 0], [0, 1], [-1080, -611]]
[[1, 0], [0, 1], [-11115, -56]]
[[1, 0], [0, 1], [-117, -20]]
[[1, 0], [0, 1], [-1172, -585]]
[[1, 0], [0, 1], [-12120, -403]]
[[1, 0], [0, 1], [-1287, -560]]
[[1, 0], [0, 1], [-1495, -528]]
[[1, 0], [0, 1], [-152880, -391]]
[[1, 0], [0, 1], [-1563, -520]]
[[1, 0], [0, 1], [-15639, -400]]
[[1, 0], [0, 1], [-1716, -505]]
[[1, 0], [0, 1], [-1755, -8]]
[[1, 0], [0, 1], [-1885, -492]]
[[1, 0], [0, 1], [-2184, -475]]
[[1, 0], [0, 1], [-2345, -468]]
[[1, 0], [0, 1], [-2405, -36]]
[[1, 0], [0, 1], [-25805, -396]]
[[1, 0], [0, 1], [-2600, -459]]
[[1, 0], [0, 1], [-2736, -455]]
[[1, 0], [0, 1], [-30888, -395]]
[[1, 0], [0, 1], [-3380, -441]]
[[1, 0], [0, 1], [-3705, -436]]
[[1, 0], [0, 1], [-396, -65]]
[[1, 0], [0, 1], [-400, -39]]
[[1, 0], [0, 1], [-420, -13]]
[[1, 0], [0, 1], [-4300, -429]]
[[1, 0], [0, 1], [-468, -5]]
[[1, 0], [0, 1], [-4875, -424]]
[[1, 0], [0, 1], [-51220, -393]]
[[1, 0], [0, 1], [-520, -3]]
[[1, 0], [0, 1], [-5473, -420]]
[[1, 0], [0, 1], [-60, -13]]
[[1, 0], [0, 1], [-6255, -416]]
[[1, 0], [0, 1], [-65, -36]]
[[1, 0], [0, 1], [-7020, -17]]
[[1, 0], [0, 1], [-7020, -413]]
[[1, 0], [0, 1], [-76635, -392]]
[[1, 0], [0, 1], [-780, -1]]
[[1, 0], [0, 1], [-781, -780]]
[[1, 0], [0, 1], [-793, -60]]
[[1, 0], [0, 1], [-832, -735]]
[[1, 0], [0, 1], [-900, -689]]
[[1, 0], [0, 1], [-9360, -23]]
[[1, 0], [0, 1], [-9360, -407]]
[[1, 0], [0, 1], [-988, -645]]
[[1, 0], [1, 100], [-19, -600]]
[[1, 0], [1, 100], [-199, -400]]
[[1, 0], [1, 104], [-23, -520]]
[[1, 0], [1, 104], [-79, -416]]
[[1, 0], [1, 108], [-23, -144]]
[[1, 0], [1, 10], [-157, -780]]
[[1, 0], [1, 10], [-1639, -400]]
[[1, 0], [1, 10], [-167, -630]]
[[1, 0], [1, 10], [-197, -540]]
[[1, 0], [1, 10], [-211, -520]]
[[1, 0], [1, 10], [-281, -470]]
[[1, 0], [1, 10], [-43, -40]]
[[1, 0], [1, 10], [-601, -420]]
[[1, 0], [1, 10], [-97, -60]]
[[1, 0], [1, 110], [-43, -440]]
[[1, 0], [1, 117], [-17, -585]]
[[1, 0], [1, 117], [-29, -468]]
[[1, 0], [1, 117], [-7, -195]]
[[1, 0], [1, 11], [-17, -52]]
[[1, 0], [1, 11], [-23, -45]]
[[1, 0], [1, 11], [-2441, -396]]
[[1, 0], [1, 11], [-281, -36]]
[[1, 0], [1, 11], [-439, -429]]
[[1, 0], [1, 11], [-49, -39]]
[[1, 0], [1, 12], [-131, -780]]
[[1, 0], [1, 12], [-2243, -396]]
[[1, 0], [1, 12], [-239, -468]]
[[1, 0], [1, 12], [-263, -36]]
[[1, 0], [1, 12], [-503, -420]]
[[1, 0], [1, 12], [-67, -24]]
[[1, 0], [1, 12], [-83, -60]]
[[1, 0], [1, 130], [-19, -520]]
[[1, 0], [1, 131], [-523, -393]]
[[1, 0], [1, 132], [-263, -396]]
[[1, 0], [1, 134], [-133, -402]]
[[1, 0], [1, 135], [-107, -405]]
[[1, 0], [1, 135], [-17, -540]]
[[1, 0], [1, 13], [-121, -780]]
[[1, 0], [1, 13], [-137, -585]]
[[1, 0], [1, 13], [-163, -520]]
[[1, 0], [1, 13], [-251, -455]]
[[1, 0], [1, 13], [-373, -429]]
[[1, 0], [1, 13], [-41, -65]]
[[1, 0], [1, 13], [-43, -39]]
[[1, 0], [1, 13], [-527, -416]]
[[1, 0], [1, 13], [-61, -13]]
[[1, 0], [1, 13], [-991, -403]]
[[1, 0], [1, 143], [-43, -429]]
[[1, 0], [1, 14], [-139, -546]]
[[1, 0], [1, 14], [-17, -108]]
[[1, 0], [1, 14], [-433, -420]]
[[1, 0], [1, 14], [-5683, -392]]
[[1, 0], [1, 14], [-73, -60]]
[[1, 0], [1, 14], [-979, -56]]
[[1, 0], [1, 150], [-29, -450]]
[[1, 0], [1, 156], [-11, -780]]
[[1, 0], [1, 156], [-23, -468]]
[[1, 0], [1, 15], [-109, -660]]
[[1, 0], [1, 15], [-119, -585]]
[[1, 0], [1, 15], [-139, -525]]
[[1, 0], [1, 15], [-289, -435]]
[[1, 0], [1, 16], [-1039, -400]]
[[1, 0], [1, 16], [-223, -448]]
[[1, 0], [1, 16], [-287, -432]]
[[1, 0], [1, 16], [-289, -100]]
[[1, 0], [1, 16], [-431, -416]]
[[1, 0], [1, 16], [-539, -200]]
[[1, 0], [1, 17], [-101, -612]]
[[1, 0], [1, 17], [-29, -25]]
[[1, 0], [1, 17], [-7, -39]]
[[1, 0], [1, 17], [-781, -17]]
[[1, 0], [1, 17], [-919, -23]]
[[1, 0], [1, 17], [-9383, -391]]
[[1, 0], [1, 18], [-1517, -396]]
[[1, 0], [1, 18], [-161, -468]]
[[1, 0], [1, 18], [-197, -36]]
[[1, 0], [1, 18], [-413, -414]]
[[1, 0], [1, 18], [-89, -702]]
[[1, 0], [1, 195], [-11, -585]]
[[1, 0], [1, 196], [-587, -392]]
[[1, 0], [1, 198], [-197, -396]]
[[1, 0], [1, 200], [-119, -400]]
[[1, 0], [1, 204], [-67, -408]]
[[1, 0], [1, 208], [-47, -416]]
[[1, 0], [1, 20], [-107, -520]]
[[1, 0], [1, 20], [-307, -420]]
[[1, 0], [1, 20], [-79, -780]]
[[1, 0], [1, 20], [-839, -400]]
[[1, 0], [1, 210], [-41, -420]]
[[1, 0], [1, 21], [-293, -420]]
[[1, 0], [1, 21], [-53, -60]]
[[1, 0], [1, 22], [-1253, -396]]
[[1, 0], [1, 22], [-173, -36]]
[[1, 0], [1, 234], [-17, -468]]
[[1, 0], [1, 23], [-137, -460]]
[[1, 0], [1, 23], [-7037, -391]]
[[1, 0], [1, 23], [-781, -23]]
[[1, 0], [1, 24], [-407, -408]]
[[1, 0], [1, 24], [-71, -624]]
[[1, 0], [1, 25], [-167, -80]]
[[1, 0], [1, 25], [-679, -400]]
[[1, 0], [1, 260], [-11, -520]]
[[1, 0], [1, 260], [-7, -780]]
[[1, 0], [1, 26], [-113, -468]]
[[1, 0], [1, 26], [-271, -416]]
[[1, 0], [1, 26], [-61, -780]]
[[1, 0], [1, 26], [-83, -520]]
[[1, 0], [1, 27], [-431, -405]]
[[1, 0], [1, 28], [-223, -420]]
[[1, 0], [1, 28], [-2939, -392]]
[[1, 0], [1, 28], [-43, -60]]
[[1, 0], [1, 28], [-587, -56]]
[[1, 0], [1, 28], [-83, -504]]
[[1, 0], [1, 2], [-1043, -520]]
[[1, 0], [1, 2], [-1087, -510]]
[[1, 0], [1, 2], [-1177, -494]]
[[1, 0], [1, 2], [-1219, -488]]
[[1, 0], [1, 2], [-1253, -36]]
[[1, 0], [1, 2], [-13133, -396]]
[[1, 0], [1, 2], [-133, -6]]
[[1, 0], [1, 2], [-139, -78]]
[[1, 0], [1, 2], [-1409, -468]]
[[1, 0], [1, 2], [-1517, -460]]
[[1, 0], [1, 2], [-1783, -446]]
[[1, 0], [1, 2], [-2231, -432]]
[[1, 0], [1, 2], [-2321, -430]]
[[1, 0], [1, 2], [-2953, -420]]
[[1, 0], [1, 2], [-3343, -416]]
[[1, 0], [1, 2], [-3587, -414]]
[[1, 0], [1, 2], [-38611, -392]]
[[1, 0], [1, 2], [-433, -60]]
[[1, 0], [1, 2], [-5683, -56]]
[[1, 0], [1, 2], [-5857, -404]]
[[1, 0], [1, 2], [-67, -30]]
[[1, 0], [1, 2], [-781, -780]]
[[1, 0], [1, 2], [-791, -702]]
[[1, 0], [1, 2], [-797, -684]]
[[1, 0], [1, 2], [-803, -670]]
[[1, 0], [1, 2], [-8039, -400]]
[[1, 0], [1, 2], [-859, -600]]
[[1, 0], [1, 2], [-901, -572]]
[[1, 0], [1, 2], [-929, -558]]
[[1, 0], [1, 2], [-979, -8]]
[[1, 0], [1, 2], [-9949, -398]]
[[1, 0], [1, 30], [-119, -450]]
[[1, 0], [1, 30], [-209, -420]]
[[1, 0], [1, 30], [-41, -60]]
[[1, 0], [1, 30], [-53, -780]]
[[1, 0], [1, 30], [-59, -600]]
[[1, 0], [1, 312], [-7, -624]]
[[1, 0], [1, 31], [-433, -403]]
[[1, 0], [1, 32], [-119, -208]]
[[1, 0], [1, 32], [-223, -416]]
[[1, 0], [1, 32], [-41, -52]]
[[1, 0], [1, 32], [-67, -104]]
[[1, 0], [1, 33], [-137, -36]]
[[1, 0], [1, 33], [-23, -39]]
[[1, 0], [1, 33], [-857, -396]]
[[1, 0], [1, 34], [-67, -510]]
[[1, 0], [1, 35], [-181, -420]]
[[1, 0], [1, 35], [-19, -65]]
[[1, 0], [1, 35], [-37, -60]]
[[1, 0], [1, 35], [-97, -455]]
[[1, 0], [1, 36], [-131, -36]]
[[1, 0], [1, 36], [-307, -132]]
[[1, 0], [1, 36], [-31, -156]]
[[1, 0], [1, 36], [-791, -396]]
[[1, 0], [1, 36], [-83, -468]]
[[1, 0], [1, 37], [-73, -481]]
[[1, 0], [1, 391], [-781, -391]]
[[1, 0], [1, 392], [-391, -392]]
[[1, 0], [1, 395], [-157, -395]]
[[1, 0], [1, 396], [-131, -396]]
[[1, 0], [1, 39], [-131, -429]]
[[1, 0], [1, 39], [-41, -780]]
[[1, 0], [1, 39], [-47, -585]]
[[1, 0], [1, 39], [-77, -468]]
[[1, 0], [1, 3], [-1583, -429]]
[[1, 0], [1, 3], [-17291, -393]]
[[1, 0], [1, 3], [-1973, -420]]
[[1, 0], [1, 3], [-203, -24]]
[[1, 0], [1, 3], [-293, -60]]
[[1, 0], [1, 3], [-3671, -405]]
[[1, 0], [1, 3], [-521, -780]]
[[1, 0], [1, 3], [-587, -585]]
[[1, 0], [1, 3], [-857, -36]]
[[1, 0], [1, 3], [-8777, -396]]
[[1, 0], [1, 3], [-941, -468]]
[[1, 0], [1, 400], [-79, -400]]
[[1, 0], [1, 403], [-61, -403]]
[[1, 0], [1, 405], [-53, -405]]
[[1, 0], [1, 40], [-29, -260]]
[[1, 0], [1, 40], [-439, -400]]
[[1, 0], [1, 416], [-31, -416]]
[[1, 0], [1, 42], [-11, -72]]
[[1, 0], [1, 42], [-41, -630]]
[[1, 0], [1, 44], [-43, -572]]
[[1, 0], [1, 44], [-659, -396]]
[[1, 0], [1, 44], [-7, -48]]
[[1, 0], [1, 45], [-269, -405]]
[[1, 0], [1, 45], [-41, -585]]
[[1, 0], [1, 468], [-11, -468]]
[[1, 0], [1, 48], [-19, -312]]
[[1, 0], [1, 49], [-1763, -392]]
[[1, 0], [1, 49], [-419, -56]]
[[1, 0], [1, 4], [-1483, -420]]
[[1, 0], [1, 4], [-1679, -416]]
[[1, 0], [1, 4], [-19403, -392]]
[[1, 0], [1, 4], [-223, -60]]
[[1, 0], [1, 4], [-2939, -56]]
[[1, 0], [1, 4], [-391, -780]]
[[1, 0], [1, 4], [-4039, -400]]
[[1, 0], [1, 4], [-43, -52]]
[[1, 0], [1, 4], [-523, -520]]
[[1, 0], [1, 4], [-587, -8]]
[[1, 0], [1, 4], [-659, -36]]
[[1, 0], [1, 4], [-6599, -396]]
[[1, 0], [1, 4], [-707, -468]]
[[1, 0], [1, 4], [-83, -72]]
