[[1, 0], [0, 1], [-1040, -519]]
[[1, 0], [0, 1], [-120408, -347]]
[[1, 0], [0, 1], [-173, -116]]
[[1, 0], [0, 1], [-173, -12]]
[[1, 0], [0, 1], [-173, -4]]
[[1, 0], [0, 1], [-1903, -32]]
[[1, 0], [0, 1], [-20241, -116]]
[[1, 0], [0, 1], [-2249, -12]]
[[1, 0], [0, 1], [-2768, -39]]
[[1, 0], [0, 1], [-2768, -71]]
[[1, 0], [0, 1], [-348, -173]]
[[1, 0], [0, 1], [-519, -80]]
[[1, 0], [0, 1], [-60377, -348]]
[[1, 0], [0, 1], [-692, -1]]
[[1, 0], [0, 1], [-692, -21]]
[[1, 0], [0, 1], [-692, -33]]
[[1, 0], [0, 1], [-692, -77]]
[[1, 0], [0, 1], [-692, -9]]
[[1, 0], [0, 1], [-693, -692]]
[[1, 0], [0, 1], [-865, -4]]
[[1, 0], [1, 10], [-209, -14]]
[[1, 0], [1, 10], [-3149, -350]]
[[1, 0], [1, 10], [-699, -70]]
[[1, 0], [1, 10], [-77, -78]]
[[1, 0], [1, 116], [-347, -116]]
[[1, 0], [1, 116], [-695, -348]]
[[1, 0], [1, 11], [-1935, -352]]
[[1, 0], [1, 11], [-725, -363]]
[[1, 0], [1, 12], [-179, -72]]
[[1, 0], [1, 12], [-1855, -116]]
[[1, 0], [1, 12], [-347, -12]]
[[1, 0], [1, 12], [-5219, -348]]
[[1, 0], [1, 13], [-215, -27]]
[[1, 0], [1, 13], [-701, -117]]
[[1, 0], [1, 14], [-29, -60]]
[[1, 0], [1, 14], [-399, -50]]
[[1, 0], [1, 14], [-545, -364]]
[[1, 0], [1, 16], [-175, -32]]
[[1, 0], [1, 16], [-99, -200]]
[[1, 0], [1, 173], [-11, -519]]
[[1, 0], [1, 173], [-5, -173]]
[[1, 0], [1, 173], [-9, -692]]
[[1, 0], [1, 174], [-521, -348]]
[[1, 0], [1, 176], [-175, -352]]
[[1, 0], [1, 17], [-713, -357]]
[[1, 0], [1, 18], [-539, -360]]
[[1, 0], [1, 18], [-59, -24]]
[[1, 0], [1, 18], [-65, -132]]
[[1, 0], [1, 20], [-179, -120]]
[[1, 0], [1, 22], [-143, -32]]
[[1, 0], [1, 22], [-33, -34]]
[[1, 0], [1, 24], [-63, -128]]
[[1, 0], [1, 24], [-89, -60]]
[[1, 0], [1, 26], [-41, -28]]
[[1, 0], [1, 29], [-2261, -348]]
[[1, 0], [1, 29], [-869, -116]]
[[1, 0], [1, 2], [-10265, -116]]
[[1, 0], [1, 2], [-10383, -352]]
[[1, 0], [1, 2], [-1217, -12]]
[[1, 0], [1, 2], [-1413, -404]]
[[1, 0], [1, 2], [-15399, -350]]
[[1, 0], [1, 2], [-30449, -348]]
[[1, 0], [1, 2], [-3149, -70]]
[[1, 0], [1, 2], [-521, -4]]
[[1, 0], [1, 2], [-5369, -358]]
[[1, 0], [1, 2], [-539, -40]]
[[1, 0], [1, 2], [-545, -52]]
[[1, 0], [1, 2], [-693, -692]]
[[1, 0], [1, 2], [-699, -14]]
[[1, 0], [1, 2], [-755, -126]]
[[1, 0], [1, 2], [-779, -520]]
[[1, 0], [1, 2], [-923, -462]]
[[1, 0], [1, 30], [-59, -40]]
[[1, 0], [1, 31], [-185, -372]]
[[1, 0], [1, 32], [-219, -88]]
[[1, 0], [1, 32], [-703, -352]]
[[1, 0], [1, 346], [-5, -692]]
[[1, 0], [1, 347], [-693, -347]]
[[1, 0], [1, 348], [-347, -348]]
[[1, 0], [1, 39], [-701, -351]]
[[1, 0], [1, 3], [-175, -173]]
[[1, 0], [1, 3], [-20357, -348]]
[[1, 0], [1, 3], [-277, -139]]
[[1, 0], [1, 3], [-2807, -117]]
[[1, 0], [1, 3], [-405, -4]]
[[1, 0], [1, 3], [-521, -519]]
[[1, 0], [1, 3], [-6901, -116]]
[[1, 0], [1, 3], [-701, -27]]
[[1, 0], [1, 3], [-869, -12]]
[[1, 0], [1, 40], [-71, -72]]
[[1, 0], [1, 44], [-527, -352]]
[[1, 0], [1, 4], [-15311, -348]]
[[1, 0], [1, 4], [-179, -24]]
[[1, 0], [1, 4], [-2339, -360]]
[[1, 0], [1, 4], [-3203, -356]]
[[1, 0], [1, 4], [-347, -4]]
[[1, 0], [1, 4], [-347, -692]]
[[1, 0], [1, 4], [-5219, -116]]
[[1, 0], [1, 4], [-527, -32]]
[[1, 0], [1, 4], [-623, -416]]
[[1, 0], [1, 4], [-695, -12]]
[[1, 0], [1, 4], [-791, -396]]
[[1, 0], [1, 50], [-209, -70]]
[[1, 0], [1, 50], [-699, -350]]
[[1, 0], [1, 519], [-5, -519]]
[[1, 0], [1, 58], [-1217, -348]]
[[1, 0], [1, 58], [-521, -116]]
[[1, 0], [1, 5], [-2839, -355]]
[[1, 0], [1, 5], [-289, -580]]
[[1, 0], [1, 5], [-395, -72]]
[[1, 0], [1, 5], [-599, -400]]
[[1, 0], [1, 5], [-769, -385]]
[[1, 0], [1, 60], [-179, -360]]
[[1, 0], [1, 692], [-3, -692]]
[[1, 0], [1, 6], [-10265, -348]]
[[1, 0], [1, 6], [-309, -124]]
[[1, 0], [1, 6], [-3537, -116]]
[[1, 0], [1, 6], [-521, -12]]
[[1, 0], [1, 6], [-539, -120]]
[[1, 0], [1, 6], [-59, -8]]
[[1, 0], [1, 6], [-65, -44]]
[[1, 0], [1, 6], [-755, -378]]
[[1, 0], [1, 6], [-87, -176]]
[[1, 0], [1, 72], [-89, -180]]
[[1, 0], [1, 7], [-35, -72]]
[[1, 0], [1, 87], [-405, -116]]
[[1, 0], [1, 87], [-869, -348]]
[[1, 0], [1, 89], [-177, -356]]
[[1, 0], [1, 8], [-231, -464]]
[[1, 0], [1, 8], [-2639, -352]]
[[1, 0], [1, 8], [-89, -20]]
[[1, 0], [1, 90], [-59, -120]]
[[1, 0], [1, 9], [-139, -40]]
[[1, 0], [1, 9], [-25, -52]]
[[1, 0], [1, 9], [-2807, -351]]
[[1, 0], [10, 173], [-14, -173]]
[[1, 0], [10, 173], [-38, -519]]
[[1, 0], [10, 173], [-45, -692]]
[[1, 0], [10, 519], [-14, -519]]
[[1, 0], [100, 173], [-308, -519]]
[[1, 0], [100, 173], [-405, -692]]
[[1, 0], [100, 519], [-104, -519]]
[[1, 0], [101, 173], [-311, -519]]
[[1, 0], [101, 173], [-409, -692]]
[[1, 0], [101, 346], [-205, -692]]
[[1, 0], [101, 692], [-103, -692]]
[[1, 0], [102, 173], [-314, -519]]
[[1, 0], [102, 173], [-413, -692]]
[[1, 0], [103, 173], [-317, -519]]
[[1, 0], [103, 173], [-417, -692]]
[[1, 0], [103, 346], [-209, -692]]
[[1, 0], [103, 519], [-107, -519]]
[[1, 0], [103, 692], [-105, -692]]
[[1, 0], [104, 173], [-320, -519]]
[[1, 0], [104, 173], [-421, -692]]
[[1, 0], [105, 173], [-323, -519]]
[[1, 0], [105, 173], [-425, -692]]
[[1, 0], [105, 346], [-213, -692]]
[[1, 0], [105, 692], [-107, -692]]
[[1, 0], [106, 173], [-326, -519]]
[[1, 0], [106, 173], [-429, -692]]
[[1, 0], [106, 519], [-110, -519]]
[[1, 0], [107, 173], [-329, -519]]
[[1, 0], [107, 173], [-433, -692]]
[[1, 0], [107, 346], [-217, -692]]
[[1, 0], [107, 692], [-109, -692]]
[[1, 0], [108, 173], [-332, -519]]
[[1, 0], [108, 173], [-437, -692]]
[[1, 0], [109, 173], [-335, -519]]
[[1, 0], [109, 173], [-441, -692]]
[[1, 0], [109, 346], [-221, -692]]
[[1, 0], [109, 519], [-113, -519]]
[[1, 0], [109, 692], [-111, -692]]
[[1, 0], [11, 173], [-15, -173]]
[[1, 0], [11, 173], [-41, -519]]
[[1, 0], [11, 173], [-49, -692]]
[[1, 0], [11, 20], [-239, -120]]
[[1, 0], [11, 20], [-89, -36]]
[[1, 0], [11, 346], [-25, -692]]
[[1, 0], [11, 692], [-13, -692]]
[[1, 0], [110, 173], [-338, -519]]
[[1, 0], [110, 173], [-445, -692]]
[[1, 0], [111, 173], [-341, -519]]
[[1, 0], [111, 173], [-449, -692]]
[[1, 0], [111, 346], [-225, -692]]
[[1, 0], [111, 692], [-113, -692]]
[[1, 0], [112, 173], [-344, -519]]
[[1, 0], [112, 173], [-453, -692]]
[[1, 0], [112, 519], [-116, -519]]
[[1, 0], [113, 173], [-347, -519]]
[[1, 0], [113, 173], [-457, -692]]
[[1, 0], [113, 346], [-229, -692]]
[[1, 0], [113, 692], [-115, -692]]
[[1, 0], [114, 173], [-350, -519]]
[[1, 0], [114, 173], [-461, -692]]
[[1, 0], [115, 173], [-353, -519]]
[[1, 0], [115, 173], [-465, -692]]
[[1, 0], [115, 346], [-233, -692]]
[[1, 0], [115, 519], [-119, -519]]
[[1, 0], [115, 692], [-117, -692]]
[[1, 0], [116, 173], [-356, -519]]
[[1, 0], [116, 173], [-469, -692]]
[[1, 0], [117, 173], [-359, -519]]
[[1, 0], [117, 173], [-473, -692]]
[[1, 0], [117, 346], [-237, -692]]
[[1, 0], [117, 692], [-119, -692]]
[[1, 0], [118, 173], [-362, -519]]
[[1, 0], [118, 173], [-477, -692]]
[[1, 0], [118, 519], [-122, -519]]
[[1, 0], [119, 173], [-365, -519]]
[[1, 0], [119, 173], [-481, -692]]
[[1, 0], [119, 346], [-241, -692]]
[[1, 0], [119, 692], [-121, -692]]
[[1, 0], [12, 173], [-16, -173]]
[[1, 0], [12, 173], [-44, -519]]
[[1, 0], [12, 173], [-53, -692]]
[[1, 0], [120, 173], [-368, -519]]
[[1, 0], [120, 173], [-485, -692]]
[[1, 0], [121, 173], [-371, -519]]
[[1, 0], [121, 173], [-489, -692]]
[[1, 0], [121, 346], [-245, -692]]
[[1, 0], [121, 519], [-125, -519]]
[[1, 0], [121, 692], [-123, -692]]
[[1, 0], [122, 173], [-374, -519]]
[[1, 0], [122, 173], [-493, -692]]
[[1, 0], [123, 173], [-377, -519]]
[[1, 0], [123, 173], [-497, -692]]
[[1, 0], [123, 346], [-249, -692]]
[[1, 0], [123, 692], [-125, -692]]
[[1, 0], [124, 173], [-380, -519]]
[[1, 0], [124, 173], [-501, -692]]
[[1, 0], [124, 519], [-128, -519]]
[[1, 0], [125, 173], [-383, -519]]
[[1, 0], [125, 173], [-505, -692]]
[[1, 0], [125, 346], [-253, -692]]
[[1, 0], [125, 692], [-127, -692]]
[[1, 0], [126, 173], [-386, -519]]
[[1, 0], [126, 173], [-509, -692]]
[[1, 0], [127, 173], [-389, -519]]
[[1, 0], [127, 173], [-513, -692]]
[[1, 0], [127, 346], [-257, -692]]
[[1, 0], [127, 519], [-131, -519]]
[[1, 0], [127, 692], [-129, -692]]
[[1, 0], [128, 173], [-392, -519]]
[[1, 0], [128, 173], [-517, -692]]
[[1, 0], [129, 173], [-395, -519]]
[[1, 0], [129, 173], [-521, -692]]
[[1, 0], [129, 346], [-261, -692]]
[[1, 0], [129, 692], [-131, -692]]
[[1, 0], [13, 173], [-17, -173]]
[[1, 0], [13, 173], [-47, -519]]
[[1, 0], [13, 173], [-57, -692]]
[[1, 0], [13, 24], [-119, -60]]
[[1, 0], [13, 24], [-127, -128]]
[[1, 0], [13, 346], [-29, -692]]
[[1, 0], [13, 519], [-17, -519]]
[[1, 0], [13, 692], [-15, -692]]
[[1, 0], [130, 173], [-398, -519]]
[[1, 0], [130, 173], [-525, -692]]
[[1, 0], [130, 519], [-134, -519]]
[[1, 0], [131, 173], [-401, -519]]
