[[1, 0], [0, 1], [-10751, -12]]
[[1, 0], [0, 1], [-10751, -168]]
[[1, 0], [0, 1], [-10751, -64]]
[[1, 0], [0, 1], [-10751, -896]]
[[1, 0], [0, 1], [-114953, -138]]
[[1, 0], [0, 1], [-114953, -833]]
[[1, 0], [0, 1], [-15713, -18]]
[[1, 0], [0, 1], [-15713, -873]]
[[1, 0], [0, 1], [-1654, -1]]
[[1, 0], [0, 1], [-1654, -331]]
[[1, 0], [0, 1], [-1654, -5]]
[[1, 0], [0, 1], [-16540, -119]]
[[1, 0], [0, 1], [-16540, -139]]
[[1, 0], [0, 1], [-1655, -1654]]
[[1, 0], [0, 1], [-172016, -207]]
[[1, 0], [0, 1], [-172016, -831]]
[[1, 0], [0, 1], [-17367, -104]]
[[1, 0], [0, 1], [-17367, -167]]
[[1, 0], [0, 1], [-19848, -23]]
[[1, 0], [0, 1], [-19848, -863]]
[[1, 0], [0, 1], [-229079, -276]]
[[1, 0], [0, 1], [-229079, -830]]
[[1, 0], [0, 1], [-23156, -279]]
[[1, 0], [0, 1], [-23156, -83]]
[[1, 0], [0, 1], [-2481, -1241]]
[[1, 0], [0, 1], [-2481, -146]]
[[1, 0], [0, 1], [-2481, -17]]
[[1, 0], [0, 1], [-2481, -2]]
[[1, 0], [0, 1], [-30599, -36]]
[[1, 0], [0, 1], [-30599, -850]]
[[1, 0], [0, 1], [-3308, -1103]]
[[1, 0], [0, 1], [-3308, -3]]
[[1, 0], [0, 1], [-343205, -414]]
[[1, 0], [0, 1], [-343205, -829]]
[[1, 0], [0, 1], [-38869, -46]]
[[1, 0], [0, 1], [-38869, -845]]
[[1, 0], [0, 1], [-4135, -1034]]
[[1, 0], [0, 1], [-4135, -44]]
[[1, 0], [0, 1], [-4135, -4]]
[[1, 0], [0, 1], [-4135, -94]]
[[1, 0], [0, 1], [-5789, -6]]
[[1, 0], [0, 1], [-5789, -965]]
[[1, 0], [0, 1], [-57890, -69]]
[[1, 0], [0, 1], [-57890, -839]]
[[1, 0], [0, 1], [-685583, -828]]
[[1, 0], [0, 1], [-76911, -836]]
[[1, 0], [0, 1], [-76911, -92]]
[[1, 0], [0, 1], [-827, -12]]
[[1, 0], [0, 1], [-827, -138]]
[[1, 0], [0, 1], [-827, -18]]
[[1, 0], [0, 1], [-827, -1]]
[[1, 0], [0, 1], [-827, -207]]
[[1, 0], [0, 1], [-827, -23]]
[[1, 0], [0, 1], [-827, -276]]
[[1, 0], [0, 1], [-827, -2]]
[[1, 0], [0, 1], [-827, -36]]
[[1, 0], [0, 1], [-827, -3]]
[[1, 0], [0, 1], [-827, -414]]
[[1, 0], [0, 1], [-827, -46]]
[[1, 0], [0, 1], [-827, -4]]
[[1, 0], [0, 1], [-827, -69]]
[[1, 0], [0, 1], [-827, -6]]
[[1, 0], [0, 1], [-827, -92]]
[[1, 0], [0, 1], [-827, -9]]
[[1, 0], [0, 1], [-8270, -919]]
[[1, 0], [0, 1], [-8270, -9]]
[[1, 0], [0, 1], [-828, -827]]
[[1, 0], [1, 104], [-831, -416]]
[[1, 0], [1, 105], [-167, -168]]
[[1, 0], [1, 10], [-23239, -830]]
[[1, 0], [1, 10], [-2572, -83]]
[[1, 0], [1, 10], [-335, -42]]
[[1, 0], [1, 10], [-839, -120]]
[[1, 0], [1, 10], [-919, -920]]
[[1, 0], [1, 10], [-92, -93]]
[[1, 0], [1, 120], [-139, -140]]
[[1, 0], [1, 12], [-10349, -138]]
[[1, 0], [1, 12], [-139, -14]]
[[1, 0], [1, 12], [-15110, -207]]
[[1, 0], [1, 12], [-1655, -12]]
[[1, 0], [1, 12], [-19871, -276]]
[[1, 0], [1, 12], [-2069, -18]]
