[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-10, -1, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1092, -455, -90]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11, -11, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1100, -325, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-111935, -22020, -366]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-112, -35, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-112, -40, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1120, -110, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1120, -56, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1131, -870, -260]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-114, -95, -75]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1140, -110, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1140, -399, -56]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-115, -115, -22]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-115, -12, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-115, -20, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-115, -46, -45]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-115, -90, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1155, -560, -132]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11660, -3445, -52]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1170, -455, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11780, -836, -341]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1184, -480, -111]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11960, -9360, -207]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-120, -10, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-120, -50, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-120, -6, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-120, -68, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-120, -8, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-120, -95, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1200, -75, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-12025, -4550, -259]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-120900, -10725, -1364]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1210, -121, -120]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1215, -648, -80]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1215, -720, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1220, -110, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1220, -240, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1232, -560, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1235, -455, -38]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-123540, -11715, -638]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-124, -31, -30]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-124, -60, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1240, -527, -340]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-124320, -12320, -111]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-125, -12, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-125, -20, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-125, -35, -14]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-125, -90, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-126, -120, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-126, -35, -27]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1260, -195, -182]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1260, -260, -117]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1260, -364, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-126060, -37245, -572]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-12740, -2352, -195]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1275, -204, -50]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-128, -48, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-128, -60, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1281, -1220, -60]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-12880, -1232, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-12880, -1265, -22]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-130, -104, -25]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-130, -11, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-130, -24, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-130, -39, -25]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1300, -884, -25]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1312, -615, -40]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-132, -45, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-132, -55, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-132, -60, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1320, -120, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1320, -121, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1330, -77, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-13320, -1221, -110]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-13320, -1320, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-13335, -2540, -126]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-13420, -1220, -121]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-135, -20, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-135, -35, -18]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1350, -800, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1356420, -134420, -1221]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1365, -252, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1365, -260, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-138, -45, -23]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1380, -1080, -23]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1380, -115, -22]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1380, -132, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1380, -390, -23]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-14, -5, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-14, -8, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-140, -11, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-140, -28, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1440, -110, -33]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1440, -132, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1440, -416, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1440, -88, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1440, -99, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-14420, -1133, -308]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-14520, -1331, -120]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1460, -1095, -72]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1462, -645, -85]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-147, -140, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-14715, -8720, -108]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-14735, -2526, -420]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1480, -110, -37]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1484, -636, -105]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1491, -1420, -70]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -10, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -11, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -12, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -13, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -14, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -15, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -3, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -6, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15, -9, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-150, -11, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-150, -125, -24]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-150, -24, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-150, -39, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-152, -60, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1520, -247, -208]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1525, -244, -60]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1525, -300, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15392, -7215, -480]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-154, -55, -21]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15440, -2895, -192]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15485, -1956, -1140]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-155, -93, -30]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-156, -65, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1560, -143, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1568, -735, -48]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1575, -300, -14]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-158520, -14531, -1320]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-15960, -1463, -132]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-16, -5, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-160, -11, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-160, -115, -92]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-160, -75, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-161, -140, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1610, -1035, -252]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1620, -243, -80]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-16240, -1595, -28]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1645, -188, -140]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-165, -20, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1650, -429, -65]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-16530, -1595, -57]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-168, -160, -7]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-168, -63, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1680, -112, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1680, -132, -35]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1680, -165, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1680, -455, -48]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-16965, -3132, -260]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-170, -11, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-170, -153, -135]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-17250, -4875, -299]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-173040, -16995, -308]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-175, -154, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-175, -20, -14]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-175, -28, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-175, -30, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1755, -1040, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1755, -324, -26]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-17640, -5096, -195]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1770, -165, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1771, -1540, -230]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1785, -1700, -84]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-178980, -17270, -627]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-18, -5, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-180, -11, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-180, -12, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-180, -135, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-180, -15, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-180, -52, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-180, -56, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-180, -63, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-18270, -1595, -231]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-183, -122, -60]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-184, -160, -23]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1885, -260, -116]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-18910, -3720, -61]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-190, -75, -19]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1900, -304, -75]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-192, -80, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-192, -90, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1920, -1088, -255]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1920, -176, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1925, -300, -84]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-19375, -3750, -124]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-195, -20, -18]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-195, -26, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-195, -36, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-195, -42, -35]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-195, -70, -7]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1952, -915, -60]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-19575, -11600, -144]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1984, -960, -31]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-19920, -1826, -165]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1995, -380, -18]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-20, -14, -7]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-20, -15, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-20, -18, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-20, -20, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-20, -4, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-200, -11, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-200, -144, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2015, -372, -30]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2015, -390, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2040, -170, -33]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2040, -390, -221]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-210, -140, -27]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-210, -40, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2100, -132, -77]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2100, -154, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2100, -165, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-21300, -14484, -425]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2135, -366, -60]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2135, -420, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-215, -30, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-215280, -20240, -1287]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2172, -905, -180]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2190, -365, -72]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-22, -5, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-220, -11, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-220, -20, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-220, -220, -21]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-220, -52, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-220, -85, -68]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2220, -111, -110]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2220, -220, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2226, -2120, -105]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-223565, -43980, -732]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-224, -105, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-224, -175, -160]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-224, -96, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-225, -75, -14]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2250, -125, -99]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-22620, -2145, -116]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-22770, -8855, -252]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-228, -95, -18]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2280, -132, -95]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2295, -1360, -16]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-23, -20, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-230, -11, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-230, -180, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-23000, -2024, -275]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-231, -210, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-231, -220, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2310, -440, -21]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2320, -176, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2320, -220, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2340, -143, -90]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2340, -220, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2380, -220, -17]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-24, -10, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-24, -6, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-240, -12, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-240, -15, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-240, -20, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-240, -22, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-240, -65, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2415, -252, -230]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2431, -2210, -220]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-244, -61, -60]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-245, -28, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-246, -205, -40]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2470, -532, -455]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2475, -450, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-248, -120, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-248, -93, -30]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2490, -165, -83]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-25, -10, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-25, -18, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-25, -24, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-25, -7, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-250, -25, -24]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-252, -105, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-252, -90, -35]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2520, -231, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-25200, -2475, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2525, -404, -100]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-25415, -4692, -390]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-255, -136, -16]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-255, -204, -50]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2565, -1520, -18]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2592, -1215, -80]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-26, -25, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-260, -48, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2600, -480, -39]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2610, -1015, -28]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2635, -340, -186]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-264, -120, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2640, -780, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-26520, -1716, -935]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-26520, -2431, -220]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-26565, -5060, -252]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-26680, -2552, -115]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-27, -20, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-270, -15, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-270, -160, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-270, -45, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2700, -225, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2715, -362, -180]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-272, -120, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-273, -260, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2730, -195, -77]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-275, -264, -120]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-275, -44, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-275, -50, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-276, -92, -45]]
