[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-10, -10, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-18, -14, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-18, -3, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-18, -4, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-18, -6, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-18, -9, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-195, -52, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-195, -60, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-20, -15, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-204, -51, -16]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-2067, -636, -52]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-21, -18, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-21, -4, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-216, -135, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-234, -90, -65]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-24, -10, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-24, -24, -7]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-24, -4, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-24, -6, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-240, -64, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-26, -13, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-264, -120, -55]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-264, -165, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-27, -4, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-27, -6, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-28, -21, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-28, -24, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-297, -54, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-3, -2, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-3, -3, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-30, -20, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-30, -5, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-30, -8, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-301, -258, -42]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-315, -84, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-315, -90, -14]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-33, -6, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-333, -74, -36]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-357, -84, -34]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-36, -18, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-36, -20, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-36, -27, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-36, -8, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-36, -9, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-40, -24, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-414, -230, -45]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-42, -12, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-42, -7, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-45, -10, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-45, -12, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-45, -9, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-465, -124, -30]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-48, -16, -15]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-48, -30, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-49, -42, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-5, -3, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-504, -315, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-51, -12, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-52, -39, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-54, -30, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-54, -9, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-546, -168, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-56, -48, -7]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-57, -38, -18]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-6, -2, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-6, -6, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-60, -15, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-60, -16, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-609, -174, -28]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-627, -132, -76]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-63, -14, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-63, -18, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-66, -33, -10]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-7, -3, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-72, -45, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-75, -20, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-78, -13, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-78, -24, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-8, -4, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-8, -6, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-84, -35, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-9, -1, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-9, -8, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-90, -20, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-90, -24, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-90, -50, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-915, -244, -60]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-984, -615, -40]]
[[1, 0, 0], [0, 1, 0], [0, 1, 10], [-10, -9, -30]]
[[1, 0, 0], [0, 1, 0], [0, 1, 10], [-12, -7, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 10], [-15, -4, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 10], [-15, -4, -20]]
[[1, 0, 0], [0, 1, 0], [0, 1, 10], [-5, -4, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 10], [-5, -9, -45]]
[[1, 0, 0], [0, 1, 0], [0, 1, 11], [-33, -10, -44]]
[[1, 0, 0], [0, 1, 0], [0, 1, 12], [-18, -5, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 12], [-2, -3, -18]]
[[1, 0, 0], [0, 1, 0], [0, 1, 12], [-3, -4, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 12], [-4, -3, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 12], [-6, -7, -42]]
[[1, 0, 0], [0, 1, 0], [0, 1, 12], [-9, -2, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 12], [-9, -5, -15]]
[[1, 0, 0], [0, 1, 0], [0, 1, 13], [-117, -38, -26]]
[[1, 0, 0], [0, 1, 0], [0, 1, 13], [-13, -12, -78]]
[[1, 0, 0], [0, 1, 0], [0, 1, 13], [-195, -64, -52]]
[[1, 0, 0], [0, 1, 0], [0, 1, 13], [-78, -25, -13]]
[[1, 0, 0], [0, 1, 0], [0, 1, 14], [-42, -13, -14]]
[[1, 0, 0], [0, 1, 0], [0, 1, 14], [-63, -20, -28]]
[[1, 0, 0], [0, 1, 0], [0, 1, 14], [-7, -6, -42]]
[[1, 0, 0], [0, 1, 0], [0, 1, 15], [-15, -4, -30]]
[[1, 0, 0], [0, 1, 0], [0, 1, 15], [-45, -14, -30]]
[[1, 0, 0], [0, 1, 0], [0, 1, 15], [-5, -4, -30]]
[[1, 0, 0], [0, 1, 0], [0, 1, 16], [-24, -7, -16]]
[[1, 0, 0], [0, 1, 0], [0, 1, 16], [-4, -3, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 17], [-51, -16, -68]]
[[1, 0, 0], [0, 1, 0], [0, 1, 18], [-18, -5, -18]]
[[1, 0, 0], [0, 1, 0], [0, 1, 18], [-27, -8, -36]]
[[1, 0, 0], [0, 1, 0], [0, 1, 18], [-9, -5, -45]]
[[1, 0, 0], [0, 1, 0], [0, 1, 20], [-15, -4, -20]]
[[1, 0, 0], [0, 1, 0], [0, 1, 27], [-27, -8, -108]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-10, -9, -3]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-10, -9, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-108, -35, -16]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-12, -11, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-12, -3, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-12, -7, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-12, -7, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-120, -79, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-14, -13, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-144, -95, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-15, -14, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-15, -4, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-15, -4, -3]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-15, -4, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-16, -15, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-168, -55, -14]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-171, -56, -36]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-18, -5, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-18, -5, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-20, -19, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-21, -13, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-24, -15, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-24, -7, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-24, -7, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-264, -175, -20]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-27, -8, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-28, -27, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-3, -4, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-3, -4, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-30, -9, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-315, -104, -28]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-36, -11, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-36, -11, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-36, -23, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-4, -3, -3]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-40, -39, -30]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-42, -13, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-42, -13, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-45, -14, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-48, -31, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-5, -4, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-5, -4, -3]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-5, -9, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-504, -335, -40]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-52, -51, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-6, -7, -7]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-60, -19, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-63, -20, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-63, -20, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-7, -6, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-72, -47, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-78, -25, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-8, -7, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-8, -7, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-84, -55, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-9, -2, -2]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-9, -5, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 2], [-90, -29, -18]]
[[1, 0, 0], [0, 1, 0], [0, 1, 30], [-15, -4, -60]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-10, -9, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-105, -34, -42]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-117, -38, -36]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-12, -11, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-12, -7, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-144, -95, -45]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-15, -4, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-18, -11, -15]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-18, -11, -3]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-18, -5, -3]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-18, -5, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-21, -20, -18]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-21, -6, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-24, -15, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-27, -8, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-27, -8, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-3, -4, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-3, -4, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-315, -104, -60]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-36, -11, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-36, -23, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-4, -3, -3]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-4, -7, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-45, -14, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-45, -14, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-5, -4, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-54, -17, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-54, -35, -15]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-6, -5, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-6, -7, -7]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-63, -20, -18]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-84, -55, -60]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-9, -14, -18]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-9, -2, -3]]
[[1, 0, 0], [0, 1, 0], [0, 1, 3], [-90, -29, -15]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-10, -9, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-12, -11, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-12, -3, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-144, -95, -20]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-15, -4, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-15, -4, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-16, -15, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-18, -5, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-24, -15, -20]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-24, -7, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-24, -7, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-264, -175, -40]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-28, -27, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-3, -4, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-3, -4, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-36, -11, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-4, -3, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-42, -13, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-45, -14, -20]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-48, -31, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-5, -4, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-54, -35, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-6, -7, -14]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-6, -7, -7]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-60, -19, -16]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-72, -47, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-8, -7, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-8, -7, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-84, -55, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-9, -2, -4]]
[[1, 0, 0], [0, 1, 0], [0, 1, 4], [-9, -5, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-10, -9, -15]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-105, -34, -30]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-12, -7, -15]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-12, -7, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-15, -4, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-15, -4, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-18, -11, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-195, -64, -60]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-2, -3, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-3, -4, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-30, -9, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-33, -10, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-45, -14, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-5, -4, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-51, -16, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-6, -3, -5]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-6, -7, -14]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-60, -19, -15]]
[[1, 0, 0], [0, 1, 0], [0, 1, 5], [-75, -24, -20]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-12, -7, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-15, -4, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-18, -5, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-18, -5, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-2, -3, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-27, -8, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-3, -4, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-36, -11, -18]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-4, -3, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-6, -5, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-6, -7, -21]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-63, -20, -36]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-9, -2, -6]]
[[1, 0, 0], [0, 1, 0], [0, 1, 6], [-9, -5, -15]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-105, -34, -28]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-14, -13, -7]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-21, -20, -14]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-21, -6, -14]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-28, -27, -21]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-42, -13, -7]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-49, -48, -42]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-6, -7, -7]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-63, -20, -14]]
[[1, 0, 0], [0, 1, 0], [0, 1, 7], [-7, -6, -21]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-10, -9, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-12, -3, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-144, -95, -40]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-15, -4, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-16, -15, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-24, -7, -24]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-24, -7, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-3, -4, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-36, -11, -16]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-4, -3, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-48, -31, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-54, -35, -10]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-6, -7, -14]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-8, -7, -8]]
[[1, 0, 0], [0, 1, 0], [0, 1, 8], [-84, -55, -20]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-18, -11, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-18, -5, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-2, -3, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-27, -8, -18]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-27, -8, -36]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-3, -4, -12]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-45, -14, -36]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-54, -35, -45]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-6, -5, -9]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-6, -7, -21]]
[[1, 0, 0], [0, 1, 0], [0, 1, 9], [-9, -8, -18]]
[[1, 0, 0], [0, 1, 0], [0, 10, 27], [-27, -44, -108]]
[[1, 0, 0], [0, 1, 0], [0, 11, 15], [-30, -19, -15]]
[[1, 0, 0], [0, 1, 0], [0, 11, 15], [-35, -24, -20]]
