[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-100, -55, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-100, -88, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1001, -77, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1001, -78, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1001, -84, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1012, -345, -22]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1012, -69, -22]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1012, -88, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-10120, -759, -160]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-102, -68, -33]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-10241, -798, -132]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-10241, -924, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-10296, -1859, -12]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-10395, -924, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-104390, -28105, -364]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1056, -143, -48]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1056, -231, -56]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1068, -979, -88]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-106865, -8844, -870]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1078, -182, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1078, -385, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-108, -99, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1081, -1034, -46]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1089, -54, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-10934, -3905, -70]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11, -1, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11, -11, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11, -2, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11, -3, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11, -4, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11, -6, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11, -8, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -22, -7]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -28, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -33, -6]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -36, -33]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -44, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -5, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -6, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -60, -9]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -66, -3]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -8, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-110, -88, -1]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1100, -600, -99]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1100, -75, -24]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1100, -924, -75]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11088, -1287, -728]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11088, -1872, -143]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11088, -2002, -13]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11165, -6930, -174]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1122, -578, -33]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1122, -68, -33]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1122, -99, -2]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-112651, -10164, -76]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11297, -948, -78]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11396, -924, -111]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1144, -220, -195]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1155, -440, -84]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1155, -60, -44]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1155, -84, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1155, -90, -14]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1155, -924, -20]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1155, -99, -5]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11660, -1430, -689]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11660, -795, -264]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11661, -11154, -506]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11682, -2772, -413]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1168937, -105468, -798]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11704, -1056, -7]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11737, -582, -484]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1178, -836, -341]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11781, -594, -476]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1188, -836, -27]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1188, -99, -8]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11891, -1034, -46]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-11935, -930, -154]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-12, -12, -11]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-121, -6, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-12155, -884, -220]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1221, -74, -36]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-12210, -2145, -74]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-122837, -10308, -858]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1232, -440, -7]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-12342, -968, -153]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-124344, -22451, -156]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-124355, -11220, -84]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1265, -110, -4]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1265, -322, -22]]
[[1, 0, 0], [0, 1, 0], [0, 0, 1], [-1265, -759, -45]]
